kode_mk,nama_mk,minggu,materi,pustaka_tersedia,bab
TSI3537,Komunikasi dan Negosiasi,4/16,"Prinsip persuasi: reciprocity, scarcity, authority, consistency, liking, consensus; teknik framing","P1 = Fisher, R., Ury, W., & Patton, B. (2011). Getting to Yes: Ne | P2 = Cialdini, R. B. (2016). Pre-suasion: A Revolutionary Way to  | P3 = Adler, R. B., & Elmhorst, J. M. (2018). Communicating at Wor | P4 = Stone, D., Patton, B., & Heen, S. (2010). Difficult Conversa | P5 = Guffey, M. E., & Loewy, D. (2018). Business Communication: P | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3537,Komunikasi dan Negosiasi,5/16,"Sumber konflik: perbedaan tujuan, komunikasi, sumber daya, peran; dampak konflik","P1 = Fisher, R., Ury, W., & Patton, B. (2011). Getting to Yes: Ne | P2 = Cialdini, R. B. (2016). Pre-suasion: A Revolutionary Way to  | P3 = Adler, R. B., & Elmhorst, J. M. (2018). Communicating at Wor | P4 = Stone, D., Patton, B., & Heen, S. (2010). Difficult Conversa | P5 = Guffey, M. E., & Loewy, D. (2018). Business Communication: P | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3537,Komunikasi dan Negosiasi,6/16,"Gaya resolusi: kolaborasi, kompromi, kompetisi, menghindar, akomodasi; mediasi","P1 = Fisher, R., Ury, W., & Patton, B. (2011). Getting to Yes: Ne | P2 = Cialdini, R. B. (2016). Pre-suasion: A Revolutionary Way to  | P3 = Adler, R. B., & Elmhorst, J. M. (2018). Communicating at Wor | P4 = Stone, D., Patton, B., & Heen, S. (2010). Difficult Conversa | P5 = Guffey, M. E., & Loewy, D. (2018). Business Communication: P | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3537,Komunikasi dan Negosiasi,7/16,Stakeholder analysis; communication plan; komunikasi asertif; handling difficult clients,"P1 = Fisher, R., Ury, W., & Patton, B. (2011). Getting to Yes: Ne | P2 = Cialdini, R. B. (2016). Pre-suasion: A Revolutionary Way to  | P3 = Adler, R. B., & Elmhorst, J. M. (2018). Communicating at Wor | P4 = Stone, D., Patton, B., & Heen, S. (2010). Difficult Conversa | P5 = Guffey, M. E., & Loewy, D. (2018). Business Communication: P | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3537,Komunikasi dan Negosiasi,8/16,Materi Minggu 1–7,"P1 = Fisher, R., Ury, W., & Patton, B. (2011). Getting to Yes: Ne | P2 = Cialdini, R. B. (2016). Pre-suasion: A Revolutionary Way to  | P3 = Adler, R. B., & Elmhorst, J. M. (2018). Communicating at Wor | P4 = Stone, D., Patton, B., & Heen, S. (2010). Difficult Conversa | P5 = Guffey, M. E., & Loewy, D. (2018). Business Communication: P | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3537,Komunikasi dan Negosiasi,9/16,"Elemen kontrak: scope, deliverables, timeline, payment terms, termination; Service Level Agreement (SLA): metrik, penalti","P1 = Fisher, R., Ury, W., & Patton, B. (2011). Getting to Yes: Ne | P2 = Cialdini, R. B. (2016). Pre-suasion: A Revolutionary Way to  | P3 = Adler, R. B., & Elmhorst, J. M. (2018). Communicating at Wor | P4 = Stone, D., Patton, B., & Heen, S. (2010). Difficult Conversa | P5 = Guffey, M. E., & Loewy, D. (2018). Business Communication: P | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3537,Komunikasi dan Negosiasi,10/16,"Persiapan negosiasi, taktik tawar-menawar, closing deal","P1 = Fisher, R., Ury, W., & Patton, B. (2011). Getting to Yes: Ne | P2 = Cialdini, R. B. (2016). Pre-suasion: A Revolutionary Way to  | P3 = Adler, R. B., & Elmhorst, J. M. (2018). Communicating at Wor | P4 = Stone, D., Patton, B., & Heen, S. (2010). Difficult Conversa | P5 = Guffey, M. E., & Loewy, D. (2018). Business Communication: P | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3537,Komunikasi dan Negosiasi,11/16,Struktur presentasi; visual aids; bahasa tubuh; manajemen kecemasan; menyesuaikan audiens,"P1 = Fisher, R., Ury, W., & Patton, B. (2011). Getting to Yes: Ne | P2 = Cialdini, R. B. (2016). Pre-suasion: A Revolutionary Way to  | P3 = Adler, R. B., & Elmhorst, J. M. (2018). Communicating at Wor | P4 = Stone, D., Patton, B., & Heen, S. (2010). Difficult Conversa | P5 = Guffey, M. E., & Loewy, D. (2018). Business Communication: P | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3537,Komunikasi dan Negosiasi,12/16,Teknik storytelling; visualisasi data; Q&A handling,"P1 = Fisher, R., Ury, W., & Patton, B. (2011). Getting to Yes: Ne | P2 = Cialdini, R. B. (2016). Pre-suasion: A Revolutionary Way to  | P3 = Adler, R. B., & Elmhorst, J. M. (2018). Communicating at Wor | P4 = Stone, D., Patton, B., & Heen, S. (2010). Difficult Conversa | P5 = Guffey, M. E., & Loewy, D. (2018). Business Communication: P | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3537,Komunikasi dan Negosiasi,13/16,Studi kasus terintegrasi: peran sebagai vendor dan klien; persiapan argumen,"P1 = Fisher, R., Ury, W., & Patton, B. (2011). Getting to Yes: Ne | P2 = Cialdini, R. B. (2016). Pre-suasion: A Revolutionary Way to  | P3 = Adler, R. B., & Elmhorst, J. M. (2018). Communicating at Wor | P4 = Stone, D., Patton, B., & Heen, S. (2010). Difficult Conversa | P5 = Guffey, M. E., & Loewy, D. (2018). Business Communication: P | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3537,Komunikasi dan Negosiasi,14/16,"Simulasi: negosiasi kontrak proyek TI, presentasi hasil negosiasi ke manajemen","P1 = Fisher, R., Ury, W., & Patton, B. (2011). Getting to Yes: Ne | P2 = Cialdini, R. B. (2016). Pre-suasion: A Revolutionary Way to  | P3 = Adler, R. B., & Elmhorst, J. M. (2018). Communicating at Wor | P4 = Stone, D., Patton, B., & Heen, S. (2010). Difficult Conversa | P5 = Guffey, M. E., & Loewy, D. (2018). Business Communication: P | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3537,Komunikasi dan Negosiasi,15/16,Analisis kekuatan dan kelemahan; perbaikan ke depan; etika komunikasi,"P1 = Fisher, R., Ury, W., & Patton, B. (2011). Getting to Yes: Ne | P2 = Cialdini, R. B. (2016). Pre-suasion: A Revolutionary Way to  | P3 = Adler, R. B., & Elmhorst, J. M. (2018). Communicating at Wor | P4 = Stone, D., Patton, B., & Heen, S. (2010). Difficult Conversa | P5 = Guffey, M. E., & Loewy, D. (2018). Business Communication: P | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3537,Komunikasi dan Negosiasi,16/16,Seluruh materi (minggu 1–15),"P1 = Fisher, R., Ury, W., & Patton, B. (2011). Getting to Yes: Ne | P2 = Cialdini, R. B. (2016). Pre-suasion: A Revolutionary Way to  | P3 = Adler, R. B., & Elmhorst, J. M. (2018). Communicating at Wor | P4 = Stone, D., Patton, B., & Heen, S. (2010). Difficult Conversa | P5 = Guffey, M. E., & Loewy, D. (2018). Business Communication: P | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3538,Manajemen Proses Bisnis,1/16,"Proses bisnis vs fungsi; nilai tambah; siklus BPM (discover, analyze, redesign, implement, monitor, optimize)","P1 = Dumas, M., La Rosa, M., Mendling, J., & Reijers, H. A. (2018 | P2 = Silver, B. (2017). BPMN Method and Style: A Levels-Based Met | P3 = Jeston, J., & Nelis, J. (2018). Business Process Management: | P4 = vom Brocke, J., & Rosemann, M. (2015). Handbook on Business  | P5 = George, M. L. (2017). The Lean Six Sigma Pocket Toolbook. Mc | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3538,Manajemen Proses Bisnis,2/16,"Body of Knowledge (BPM CBOK); notasi BPMN; standar ISO, APQC","P1 = Dumas, M., La Rosa, M., Mendling, J., & Reijers, H. A. (2018 | P2 = Silver, B. (2017). BPMN Method and Style: A Levels-Based Met | P3 = Jeston, J., & Nelis, J. (2018). Business Process Management: | P4 = vom Brocke, J., & Rosemann, M. (2015). Handbook on Business  | P5 = George, M. L. (2017). The Lean Six Sigma Pocket Toolbook. Mc | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3538,Manajemen Proses Bisnis,3/16,"Teknik identifikasi: wawancara, observasi, document analysis; SIPOC diagram","P1 = Dumas, M., La Rosa, M., Mendling, J., & Reijers, H. A. (2018 | P2 = Silver, B. (2017). BPMN Method and Style: A Levels-Based Met | P3 = Jeston, J., & Nelis, J. (2018). Business Process Management: | P4 = vom Brocke, J., & Rosemann, M. (2015). Handbook on Business  | P5 = George, M. L. (2017). The Lean Six Sigma Pocket Toolbook. Mc | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3538,Manajemen Proses Bisnis,4/16,"Elemen BPMN: flow objects, connecting objects, swimlanes, artifacts; contoh proses sederhana","P1 = Dumas, M., La Rosa, M., Mendling, J., & Reijers, H. A. (2018 | P2 = Silver, B. (2017). BPMN Method and Style: A Levels-Based Met | P3 = Jeston, J., & Nelis, J. (2018). Business Process Management: | P4 = vom Brocke, J., & Rosemann, M. (2015). Handbook on Business  | P5 = George, M. L. (2017). The Lean Six Sigma Pocket Toolbook. Mc | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3538,Manajemen Proses Bisnis,5/16,Choreography diagram; message flow; event subprocess; error handling,"P1 = Dumas, M., La Rosa, M., Mendling, J., & Reijers, H. A. (2018 | P2 = Silver, B. (2017). BPMN Method and Style: A Levels-Based Met | P3 = Jeston, J., & Nelis, J. (2018). Business Process Management: | P4 = vom Brocke, J., & Rosemann, M. (2015). Handbook on Business  | P5 = George, M. L. (2017). The Lean Six Sigma Pocket Toolbook. Mc | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3538,Manajemen Proses Bisnis,6/16,Value stream mapping; cycle time vs throughput; waste (Lean principles),"P1 = Dumas, M., La Rosa, M., Mendling, J., & Reijers, H. A. (2018 | P2 = Silver, B. (2017). BPMN Method and Style: A Levels-Based Met | P3 = Jeston, J., & Nelis, J. (2018). Business Process Management: | P4 = vom Brocke, J., & Rosemann, M. (2015). Handbook on Business  | P5 = George, M. L. (2017). The Lean Six Sigma Pocket Toolbook. Mc | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3538,Manajemen Proses Bisnis,7/16,"Heuristic redesign: task elimination, order adjustment, parallelization, integration; simulasi","P1 = Dumas, M., La Rosa, M., Mendling, J., & Reijers, H. A. (2018 | P2 = Silver, B. (2017). BPMN Method and Style: A Levels-Based Met | P3 = Jeston, J., & Nelis, J. (2018). Business Process Management: | P4 = vom Brocke, J., & Rosemann, M. (2015). Handbook on Business  | P5 = George, M. L. (2017). The Lean Six Sigma Pocket Toolbook. Mc | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3538,Manajemen Proses Bisnis,8/16,Materi Minggu 1–7,"P1 = Dumas, M., La Rosa, M., Mendling, J., & Reijers, H. A. (2018 | P2 = Silver, B. (2017). BPMN Method and Style: A Levels-Based Met | P3 = Jeston, J., & Nelis, J. (2018). Business Process Management: | P4 = vom Brocke, J., & Rosemann, M. (2015). Handbook on Business  | P5 = George, M. L. (2017). The Lean Six Sigma Pocket Toolbook. Mc | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3538,Manajemen Proses Bisnis,9/16,"BPA vs RPA; tools: UiPath, Automation Anywhere; kriteria proses untuk otomatisasi","P1 = Dumas, M., La Rosa, M., Mendling, J., & Reijers, H. A. (2018 | P2 = Silver, B. (2017). BPMN Method and Style: A Levels-Based Met | P3 = Jeston, J., & Nelis, J. (2018). Business Process Management: | P4 = vom Brocke, J., & Rosemann, M. (2015). Handbook on Business  | P5 = George, M. L. (2017). The Lean Six Sigma Pocket Toolbook. Mc | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3538,Manajemen Proses Bisnis,10/16,Instalasi dan pengenalan Bizagi Modeler/Camunda; membuat diagram; simulasi time/cost,"P1 = Dumas, M., La Rosa, M., Mendling, J., & Reijers, H. A. (2018 | P2 = Silver, B. (2017). BPMN Method and Style: A Levels-Based Met | P3 = Jeston, J., & Nelis, J. (2018). Business Process Management: | P4 = vom Brocke, J., & Rosemann, M. (2015). Handbook on Business  | P5 = George, M. L. (2017). The Lean Six Sigma Pocket Toolbook. Mc | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3538,Manajemen Proses Bisnis,11/16,BPM engine; user task; form; rule; monitoring,"P1 = Dumas, M., La Rosa, M., Mendling, J., & Reijers, H. A. (2018 | P2 = Silver, B. (2017). BPMN Method and Style: A Levels-Based Met | P3 = Jeston, J., & Nelis, J. (2018). Business Process Management: | P4 = vom Brocke, J., & Rosemann, M. (2015). Handbook on Business  | P5 = George, M. L. (2017). The Lean Six Sigma Pocket Toolbook. Mc | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3538,Manajemen Proses Bisnis,12/16,"Contoh KPI: cycle time, defect rate, cost per transaction, customer satisfaction; dashboard","P1 = Dumas, M., La Rosa, M., Mendling, J., & Reijers, H. A. (2018 | P2 = Silver, B. (2017). BPMN Method and Style: A Levels-Based Met | P3 = Jeston, J., & Nelis, J. (2018). Business Process Management: | P4 = vom Brocke, J., & Rosemann, M. (2015). Handbook on Business  | P5 = George, M. L. (2017). The Lean Six Sigma Pocket Toolbook. Mc | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3538,Manajemen Proses Bisnis,13/16,"Lean: value, waste, Kaizen; Six Sigma: DMAIC, role, statistical tools","P1 = Dumas, M., La Rosa, M., Mendling, J., & Reijers, H. A. (2018 | P2 = Silver, B. (2017). BPMN Method and Style: A Levels-Based Met | P3 = Jeston, J., & Nelis, J. (2018). Business Process Management: | P4 = vom Brocke, J., & Rosemann, M. (2015). Handbook on Business  | P5 = George, M. L. (2017). The Lean Six Sigma Pocket Toolbook. Mc | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3538,Manajemen Proses Bisnis,14/16,Studi kasus nyata (UMKM atau perusahaan); identifikasi proses; pengumpulan data,"P1 = Dumas, M., La Rosa, M., Mendling, J., & Reijers, H. A. (2018 | P2 = Silver, B. (2017). BPMN Method and Style: A Levels-Based Met | P3 = Jeston, J., & Nelis, J. (2018). Business Process Management: | P4 = vom Brocke, J., & Rosemann, M. (2015). Handbook on Business  | P5 = George, M. L. (2017). The Lean Six Sigma Pocket Toolbook. Mc | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3538,Manajemen Proses Bisnis,15/16,"Presentasi model as-is, to-be, KPI, improvement plan","P1 = Dumas, M., La Rosa, M., Mendling, J., & Reijers, H. A. (2018 | P2 = Silver, B. (2017). BPMN Method and Style: A Levels-Based Met | P3 = Jeston, J., & Nelis, J. (2018). Business Process Management: | P4 = vom Brocke, J., & Rosemann, M. (2015). Handbook on Business  | P5 = George, M. L. (2017). The Lean Six Sigma Pocket Toolbook. Mc | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3538,Manajemen Proses Bisnis,16/16,Seluruh materi (minggu 1–15),"P1 = Dumas, M., La Rosa, M., Mendling, J., & Reijers, H. A. (2018 | P2 = Silver, B. (2017). BPMN Method and Style: A Levels-Based Met | P3 = Jeston, J., & Nelis, J. (2018). Business Process Management: | P4 = vom Brocke, J., & Rosemann, M. (2015). Handbook on Business  | P5 = George, M. L. (2017). The Lean Six Sigma Pocket Toolbook. Mc | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3539,Big Data,1/16,"Definisi Big Data; evolusi data; 5V (Volume, Variety, Velocity, Veracity, Value); studi kasus Big Data di industri","P1 = White, T. (2015). Hadoop: The Definitive Guide (4th ed.). O' | P2 = Zaharia, M., & Chambers, B. (2018). Spark: The Definitive Gu | P3 = Marz, N., & Warren, J. (2015). Big Data: Principles and Best | P4 = Sadalage, P. J., & Fowler, M. (2012). NoSQL Distilled: A Bri | P5 = Kelleher, J. D., & Tierney, B. (2018). Data Science. MIT Pre | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3539,Big Data,2/16,"Arsitektur Hadoop; HDFS (NameNode, DataNode); YARN (ResourceManager, NodeManager); MapReduce","P1 = White, T. (2015). Hadoop: The Definitive Guide (4th ed.). O' | P2 = Zaharia, M., & Chambers, B. (2018). Spark: The Definitive Gu | P3 = Marz, N., & Warren, J. (2015). Big Data: Principles and Best | P4 = Sadalage, P. J., & Fowler, M. (2012). NoSQL Distilled: A Bri | P5 = Kelleher, J. D., & Tierney, B. (2018). Data Science. MIT Pre | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3539,Big Data,3/16,"Instalasi Hadoop (single node); perintah HDFS (put, get, ls, mkdir, chmod); replikasi data","P1 = White, T. (2015). Hadoop: The Definitive Guide (4th ed.). O' | P2 = Zaharia, M., & Chambers, B. (2018). Spark: The Definitive Gu | P3 = Marz, N., & Warren, J. (2015). Big Data: Principles and Best | P4 = Sadalage, P. J., & Fowler, M. (2012). NoSQL Distilled: A Bri | P5 = Kelleher, J. D., & Tierney, B. (2018). Data Science. MIT Pre | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3539,Big Data,4/16,"Block size, replication factor, rack awareness; HDFS high availability","P1 = White, T. (2015). Hadoop: The Definitive Guide (4th ed.). O' | P2 = Zaharia, M., & Chambers, B. (2018). Spark: The Definitive Gu | P3 = Marz, N., & Warren, J. (2015). Big Data: Principles and Best | P4 = Sadalage, P. J., & Fowler, M. (2012). NoSQL Distilled: A Bri | P5 = Kelleher, J. D., & Tierney, B. (2018). Data Science. MIT Pre | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3539,Big Data,5/16,"MapReduce programming model: Mapper, Reducer, Driver; contoh WordCount","P1 = White, T. (2015). Hadoop: The Definitive Guide (4th ed.). O' | P2 = Zaharia, M., & Chambers, B. (2018). Spark: The Definitive Gu | P3 = Marz, N., & Warren, J. (2015). Big Data: Principles and Best | P4 = Sadalage, P. J., & Fowler, M. (2012). NoSQL Distilled: A Bri | P5 = Kelleher, J. D., & Tierney, B. (2018). Data Science. MIT Pre | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3539,Big Data,6/16,"Reduce-side join, map-side join, secondary sort, combiner untuk optimasi","P1 = White, T. (2015). Hadoop: The Definitive Guide (4th ed.). O' | P2 = Zaharia, M., & Chambers, B. (2018). Spark: The Definitive Gu | P3 = Marz, N., & Warren, J. (2015). Big Data: Principles and Best | P4 = Sadalage, P. J., & Fowler, M. (2012). NoSQL Distilled: A Bri | P5 = Kelleher, J. D., & Tierney, B. (2018). Data Science. MIT Pre | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3539,Big Data,7/16,"Jenis NoSQL: key-value (Redis), document (MongoDB), column-family (Cassandra), graph (Neo4j); dasar MongoDB","P1 = White, T. (2015). Hadoop: The Definitive Guide (4th ed.). O' | P2 = Zaharia, M., & Chambers, B. (2018). Spark: The Definitive Gu | P3 = Marz, N., & Warren, J. (2015). Big Data: Principles and Best | P4 = Sadalage, P. J., & Fowler, M. (2012). NoSQL Distilled: A Bri | P5 = Kelleher, J. D., & Tierney, B. (2018). Data Science. MIT Pre | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3539,Big Data,8/16,Materi Minggu 1–7,"P1 = White, T. (2015). Hadoop: The Definitive Guide (4th ed.). O' | P2 = Zaharia, M., & Chambers, B. (2018). Spark: The Definitive Gu | P3 = Marz, N., & Warren, J. (2015). Big Data: Principles and Best | P4 = Sadalage, P. J., & Fowler, M. (2012). NoSQL Distilled: A Bri | P5 = Kelleher, J. D., & Tierney, B. (2018). Data Science. MIT Pre | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3539,Big Data,9/16,Spark vs MapReduce; RDD (Resilient Distributed Dataset); SparkSession; operasi transformasi dan aksi,"P1 = White, T. (2015). Hadoop: The Definitive Guide (4th ed.). O' | P2 = Zaharia, M., & Chambers, B. (2018). Spark: The Definitive Gu | P3 = Marz, N., & Warren, J. (2015). Big Data: Principles and Best | P4 = Sadalage, P. J., & Fowler, M. (2012). NoSQL Distilled: A Bri | P5 = Kelleher, J. D., & Tierney, B. (2018). Data Science. MIT Pre | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3539,Big Data,10/16,DStream; window operations; integrasi dengan Kafka,"P1 = White, T. (2015). Hadoop: The Definitive Guide (4th ed.). O' | P2 = Zaharia, M., & Chambers, B. (2018). Spark: The Definitive Gu | P3 = Marz, N., & Warren, J. (2015). Big Data: Principles and Best | P4 = Sadalage, P. J., & Fowler, M. (2012). NoSQL Distilled: A Bri | P5 = Kelleher, J. D., & Tierney, B. (2018). Data Science. MIT Pre | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3539,Big Data,11/16,"PySpark DataFrame API; filtering, aggregation, join; SQL di Spark","P1 = White, T. (2015). Hadoop: The Definitive Guide (4th ed.). O' | P2 = Zaharia, M., & Chambers, B. (2018). Spark: The Definitive Gu | P3 = Marz, N., & Warren, J. (2015). Big Data: Principles and Best | P4 = Sadalage, P. J., & Fowler, M. (2012). NoSQL Distilled: A Bri | P5 = Kelleher, J. D., & Tierney, B. (2018). Data Science. MIT Pre | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3539,Big Data,12/16,"Tools visualisasi: Tableau, Power BI, atau Python (Matplotlib, Seaborn, Plotly); best practices","P1 = White, T. (2015). Hadoop: The Definitive Guide (4th ed.). O' | P2 = Zaharia, M., & Chambers, B. (2018). Spark: The Definitive Gu | P3 = Marz, N., & Warren, J. (2015). Big Data: Principles and Best | P4 = Sadalage, P. J., & Fowler, M. (2012). NoSQL Distilled: A Bri | P5 = Kelleher, J. D., & Tierney, B. (2018). Data Science. MIT Pre | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3539,Big Data,13/16,"Data anonymization, pseudonymization; regulasi (GDPR, UU PDP); ethical use of Big Data; bias dalam data","P1 = White, T. (2015). Hadoop: The Definitive Guide (4th ed.). O' | P2 = Zaharia, M., & Chambers, B. (2018). Spark: The Definitive Gu | P3 = Marz, N., & Warren, J. (2015). Big Data: Principles and Best | P4 = Sadalage, P. J., & Fowler, M. (2012). NoSQL Distilled: A Bri | P5 = Kelleher, J. D., & Tierney, B. (2018). Data Science. MIT Pre | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3539,Big Data,14/16,"Pemilihan dataset (open data), data cleaning, eksplorasi, perumusan pertanyaan bisnis","P1 = White, T. (2015). Hadoop: The Definitive Guide (4th ed.). O' | P2 = Zaharia, M., & Chambers, B. (2018). Spark: The Definitive Gu | P3 = Marz, N., & Warren, J. (2015). Big Data: Principles and Best | P4 = Sadalage, P. J., & Fowler, M. (2012). NoSQL Distilled: A Bri | P5 = Kelleher, J. D., & Tierney, B. (2018). Data Science. MIT Pre | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3539,Big Data,15/16,"Presentasi laporan analisis, insight, rekomendasi","P1 = White, T. (2015). Hadoop: The Definitive Guide (4th ed.). O' | P2 = Zaharia, M., & Chambers, B. (2018). Spark: The Definitive Gu | P3 = Marz, N., & Warren, J. (2015). Big Data: Principles and Best | P4 = Sadalage, P. J., & Fowler, M. (2012). NoSQL Distilled: A Bri | P5 = Kelleher, J. D., & Tierney, B. (2018). Data Science. MIT Pre | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3539,Big Data,16/16,Seluruh materi (minggu 1–15),"P1 = White, T. (2015). Hadoop: The Definitive Guide (4th ed.). O' | P2 = Zaharia, M., & Chambers, B. (2018). Spark: The Definitive Gu | P3 = Marz, N., & Warren, J. (2015). Big Data: Principles and Best | P4 = Sadalage, P. J., & Fowler, M. (2012). NoSQL Distilled: A Bri | P5 = Kelleher, J. D., & Tierney, B. (2018). Data Science. MIT Pre | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3540,Technopreneurship,1/16,"Definisi technopreneur; karakteristik startup digital; ekosistem (incubator, accelerator, investor, komunitas)","P1 = Ries, E. (2011). The lean startup: How today's entrepreneurs | P2 = Osterwalder, A., & Pigneur, Y. (2010). Business model genera | P3 = Maurya, A. (2012). Running lean: Iterate from plan A to a pl | P4 = Blank, S., & Dorf, B. (2012). The startup owner's manual. K& | P5 = Graham, P. (2019). Startup: How to build a successful busine | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3540,Technopreneurship,2/16,"Peta startup Indonesia; Gojek, Tokopedia, Traveloka, dll; kebijakan pemerintah","P1 = Ries, E. (2011). The lean startup: How today's entrepreneurs | P2 = Osterwalder, A., & Pigneur, Y. (2010). Business model genera | P3 = Maurya, A. (2012). Running lean: Iterate from plan A to a pl | P4 = Blank, S., & Dorf, B. (2012). The startup owner's manual. K& | P5 = Graham, P. (2019). Startup: How to build a successful busine | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3540,Technopreneurship,3/16,"Teknik identifikasi peluang (design thinking, lean canvas); analisis pasar","P1 = Ries, E. (2011). The lean startup: How today's entrepreneurs | P2 = Osterwalder, A., & Pigneur, Y. (2010). Business model genera | P3 = Maurya, A. (2012). Running lean: Iterate from plan A to a pl | P4 = Blank, S., & Dorf, B. (2012). The startup owner's manual. K& | P5 = Graham, P. (2019). Startup: How to build a successful busine | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3540,Technopreneurship,4/16,"BMC: customer segments, value props, channels, revenue, cost structure, dll","P1 = Ries, E. (2011). The lean startup: How today's entrepreneurs | P2 = Osterwalder, A., & Pigneur, Y. (2010). Business model genera | P3 = Maurya, A. (2012). Running lean: Iterate from plan A to a pl | P4 = Blank, S., & Dorf, B. (2012). The startup owner's manual. K& | P5 = Graham, P. (2019). Startup: How to build a successful busine | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3540,Technopreneurship,5/16,Value proposition canvas; product-market fit,"P1 = Ries, E. (2011). The lean startup: How today's entrepreneurs | P2 = Osterwalder, A., & Pigneur, Y. (2010). Business model genera | P3 = Maurya, A. (2012). Running lean: Iterate from plan A to a pl | P4 = Blank, S., & Dorf, B. (2012). The startup owner's manual. K& | P5 = Graham, P. (2019). Startup: How to build a successful busine | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
