kode_mk,nama_mk,minggu,materi,pustaka_tersedia,bab
TSI3321,Analisis dan Perancangan Sistem Informasi,3/16,"Identifikasi masalah; studi kelayakan teknis, ekonomis (ROI, NPV), operasional, jadwal","P1 = Kendall, K. E., & Kendall, J. E. (2018). Systems analysis an | P2 = Dennis, A., Wixom, B. H., & Tegarden, D. (2015). Systems ana | P3 = Pressman, R. S. (2014). Software engineering: A practitioner | P4 = Satzinger, J. W., Jackson, R. B., & Burd, S. D. (2016). Syst | P5 = Whitten, J. L., & Bentley, L. D. (2007). Systems analysis an | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3321,Analisis dan Perancangan Sistem Informasi,4/16,"Teknik wawancara: persiapan, pertanyaan, dokumentasi; kuesioner: desain, skala Likert","P1 = Kendall, K. E., & Kendall, J. E. (2018). Systems analysis an | P2 = Dennis, A., Wixom, B. H., & Tegarden, D. (2015). Systems ana | P3 = Pressman, R. S. (2014). Software engineering: A practitioner | P4 = Satzinger, J. W., Jackson, R. B., & Burd, S. D. (2016). Syst | P5 = Whitten, J. L., & Bentley, L. D. (2007). Systems analysis an | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3321,Analisis dan Perancangan Sistem Informasi,5/16,"Observasi partisipatif; studi dokumen (formulir, laporan); brainstorming, focus group","P1 = Kendall, K. E., & Kendall, J. E. (2018). Systems analysis an | P2 = Dennis, A., Wixom, B. H., & Tegarden, D. (2015). Systems ana | P3 = Pressman, R. S. (2014). Software engineering: A practitioner | P4 = Satzinger, J. W., Jackson, R. B., & Burd, S. D. (2016). Syst | P5 = Whitten, J. L., & Bentley, L. D. (2007). Systems analysis an | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3321,Analisis dan Perancangan Sistem Informasi,6/16,"Kebutuhan fungsional (fitur, proses); non-fungsional (kinerja, keamanan, usability); prioritas","P1 = Kendall, K. E., & Kendall, J. E. (2018). Systems analysis an | P2 = Dennis, A., Wixom, B. H., & Tegarden, D. (2015). Systems ana | P3 = Pressman, R. S. (2014). Software engineering: A practitioner | P4 = Satzinger, J. W., Jackson, R. B., & Burd, S. D. (2016). Syst | P5 = Whitten, J. L., & Bentley, L. D. (2007). Systems analysis an | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3321,Analisis dan Perancangan Sistem Informasi,7/16,"Struktur SRS: pendahuluan, deskripsi umum, kebutuhan spesifik, lampiran; validasi kebutuhan","P1 = Kendall, K. E., & Kendall, J. E. (2018). Systems analysis an | P2 = Dennis, A., Wixom, B. H., & Tegarden, D. (2015). Systems ana | P3 = Pressman, R. S. (2014). Software engineering: A practitioner | P4 = Satzinger, J. W., Jackson, R. B., & Burd, S. D. (2016). Syst | P5 = Whitten, J. L., & Bentley, L. D. (2007). Systems analysis an | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3321,Analisis dan Perancangan Sistem Informasi,8/16,"DFD: notasi, konteks diagram, level 0, level 1,2; balancing; kamus data","P1 = Kendall, K. E., & Kendall, J. E. (2018). Systems analysis an | P2 = Dennis, A., Wixom, B. H., & Tegarden, D. (2015). Systems ana | P3 = Pressman, R. S. (2014). Software engineering: A practitioner | P4 = Satzinger, J. W., Jackson, R. B., & Burd, S. D. (2016). Syst | P5 = Whitten, J. L., & Bentley, L. D. (2007). Systems analysis an | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3321,Analisis dan Perancangan Sistem Informasi,9/16,"BPMN: elemen (event, aktivitas, gateway, flow); kolam dan jalur; contoh proses bisnis","P1 = Kendall, K. E., & Kendall, J. E. (2018). Systems analysis an | P2 = Dennis, A., Wixom, B. H., & Tegarden, D. (2015). Systems ana | P3 = Pressman, R. S. (2014). Software engineering: A practitioner | P4 = Satzinger, J. W., Jackson, R. B., & Burd, S. D. (2016). Syst | P5 = Whitten, J. L., & Bentley, L. D. (2007). Systems analysis an | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3321,Analisis dan Perancangan Sistem Informasi,10/16,Materi Minggu 1–9,"P1 = Kendall, K. E., & Kendall, J. E. (2018). Systems analysis an | P2 = Dennis, A., Wixom, B. H., & Tegarden, D. (2015). Systems ana | P3 = Pressman, R. S. (2014). Software engineering: A practitioner | P4 = Satzinger, J. W., Jackson, R. B., & Burd, S. D. (2016). Syst | P5 = Whitten, J. L., & Bentley, L. D. (2007). Systems analysis an | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3321,Analisis dan Perancangan Sistem Informasi,11/16,"UML: use case diagram (aktor, use case, include, extend, generalisasi); skenario","P1 = Kendall, K. E., & Kendall, J. E. (2018). Systems analysis an | P2 = Dennis, A., Wixom, B. H., & Tegarden, D. (2015). Systems ana | P3 = Pressman, R. S. (2014). Software engineering: A practitioner | P4 = Satzinger, J. W., Jackson, R. B., & Burd, S. D. (2016). Syst | P5 = Whitten, J. L., & Bentley, L. D. (2007). Systems analysis an | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3321,Analisis dan Perancangan Sistem Informasi,12/16,"Class diagram: kelas, atribut, method, relasi (asosiasi, agregasi, komposisi, inheritance); sequence diagram: lifeline, message, activation","P1 = Kendall, K. E., & Kendall, J. E. (2018). Systems analysis an | P2 = Dennis, A., Wixom, B. H., & Tegarden, D. (2015). Systems ana | P3 = Pressman, R. S. (2014). Software engineering: A practitioner | P4 = Satzinger, J. W., Jackson, R. B., & Burd, S. D. (2016). Syst | P5 = Whitten, J. L., & Bentley, L. D. (2007). Systems analysis an | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3321,Analisis dan Perancangan Sistem Informasi,13/16,"Arsitektur: 1-tier, 2-tier, 3-tier, n-tier; MVC; deployment diagram; pemilihan platform","P1 = Kendall, K. E., & Kendall, J. E. (2018). Systems analysis an | P2 = Dennis, A., Wixom, B. H., & Tegarden, D. (2015). Systems ana | P3 = Pressman, R. S. (2014). Software engineering: A practitioner | P4 = Satzinger, J. W., Jackson, R. B., & Burd, S. D. (2016). Syst | P5 = Whitten, J. L., & Bentley, L. D. (2007). Systems analysis an | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3321,Analisis dan Perancangan Sistem Informasi,14/16,"ERD: entitas, atribut, hubungan; normalisasi (1NF,2NF,3NF); konversi ke tabel relasional; DDL","P1 = Kendall, K. E., & Kendall, J. E. (2018). Systems analysis an | P2 = Dennis, A., Wixom, B. H., & Tegarden, D. (2015). Systems ana | P3 = Pressman, R. S. (2014). Software engineering: A practitioner | P4 = Satzinger, J. W., Jackson, R. B., & Burd, S. D. (2016). Syst | P5 = Whitten, J. L., & Bentley, L. D. (2007). Systems analysis an | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3321,Analisis dan Perancangan Sistem Informasi,15/16,"Struktur laporan: pendahuluan, analisis kebutuhan, perancangan (DFD, UML, arsitektur, basis data, UI), kesimpulan; presentasi efektif","P1 = Kendall, K. E., & Kendall, J. E. (2018). Systems analysis an | P2 = Dennis, A., Wixom, B. H., & Tegarden, D. (2015). Systems ana | P3 = Pressman, R. S. (2014). Software engineering: A practitioner | P4 = Satzinger, J. W., Jackson, R. B., & Burd, S. D. (2016). Syst | P5 = Whitten, J. L., & Bentley, L. D. (2007). Systems analysis an | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3321,Analisis dan Perancangan Sistem Informasi,16/16,"Seluruh materi (analisis kebutuhan, pemodelan, perancangan arsitektur, basis data, UI) + proyek","P1 = Kendall, K. E., & Kendall, J. E. (2018). Systems analysis an | P2 = Dennis, A., Wixom, B. H., & Tegarden, D. (2015). Systems ana | P3 = Pressman, R. S. (2014). Software engineering: A practitioner | P4 = Satzinger, J. W., Jackson, R. B., & Burd, S. D. (2016). Syst | P5 = Whitten, J. L., & Bentley, L. D. (2007). Systems analysis an | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3322,Arsitektur Enterprise,1/16,"Definisi EA, nilai bisnis, hubungan dengan strategi IT, contoh kasus","P1 = The Open Group. (2018). TOGAF Standard Version 9.2. Van Hare | P2 = Bernard, S. A. (2012). An Introduction to Enterprise Archite | P3 = Lankhorst, M. (2017). Enterprise Architecture at Work: Model | P4 = Ross, J. W., Weill, P., & Robertson, D. C. (2006). Enterpris | P5 = Schekkerman, J. (2006). How to Survive in the Jungle of Ente | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3322,Arsitektur Enterprise,2/16,"Sejarah EA, peran dalam menyelaraskan bisnis dan TI, tantangan implementasi","P1 = The Open Group. (2018). TOGAF Standard Version 9.2. Van Hare | P2 = Bernard, S. A. (2012). An Introduction to Enterprise Archite | P3 = Lankhorst, M. (2017). Enterprise Architecture at Work: Model | P4 = Ross, J. W., Weill, P., & Robertson, D. C. (2006). Enterpris | P5 = Schekkerman, J. (2006). How to Survive in the Jungle of Ente | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3322,Arsitektur Enterprise,3/16,"Zachman Framework: perspektif (planner, owner, designer, builder, subcontractor, enterprise), sel-sel matriks","P1 = The Open Group. (2018). TOGAF Standard Version 9.2. Van Hare | P2 = Bernard, S. A. (2012). An Introduction to Enterprise Archite | P3 = Lankhorst, M. (2017). Enterprise Architecture at Work: Model | P4 = Ross, J. W., Weill, P., & Robertson, D. C. (2006). Enterpris | P5 = Schekkerman, J. (2006). How to Survive in the Jungle of Ente | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3322,Arsitektur Enterprise,4/16,"TOGAF (ADM, repository), FEAF (segmented architecture), Gartner (operating model)","P1 = The Open Group. (2018). TOGAF Standard Version 9.2. Van Hare | P2 = Bernard, S. A. (2012). An Introduction to Enterprise Archite | P3 = Lankhorst, M. (2017). Enterprise Architecture at Work: Model | P4 = Ross, J. W., Weill, P., & Robertson, D. C. (2006). Enterpris | P5 = Schekkerman, J. (2006). How to Survive in the Jungle of Ente | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3322,Arsitektur Enterprise,5/16,"ADM cycle, input-output setiap fase, iterasi, governance","P1 = The Open Group. (2018). TOGAF Standard Version 9.2. Van Hare | P2 = Bernard, S. A. (2012). An Introduction to Enterprise Archite | P3 = Lankhorst, M. (2017). Enterprise Architecture at Work: Model | P4 = Ross, J. W., Weill, P., & Robertson, D. C. (2006). Enterpris | P5 = Schekkerman, J. (2006). How to Survive in the Jungle of Ente | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3322,Arsitektur Enterprise,6/16,"Business architecture: value stream map, business capability map, organization map, process modeling","P1 = The Open Group. (2018). TOGAF Standard Version 9.2. Van Hare | P2 = Bernard, S. A. (2012). An Introduction to Enterprise Archite | P3 = Lankhorst, M. (2017). Enterprise Architecture at Work: Model | P4 = Ross, J. W., Weill, P., & Robertson, D. C. (2006). Enterpris | P5 = Schekkerman, J. (2006). How to Survive in the Jungle of Ente | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3322,Arsitektur Enterprise,7/16,"Studi kasus: identifikasi strategi, value stream, capability map","P1 = The Open Group. (2018). TOGAF Standard Version 9.2. Van Hare | P2 = Bernard, S. A. (2012). An Introduction to Enterprise Archite | P3 = Lankhorst, M. (2017). Enterprise Architecture at Work: Model | P4 = Ross, J. W., Weill, P., & Robertson, D. C. (2006). Enterpris | P5 = Schekkerman, J. (2006). How to Survive in the Jungle of Ente | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3322,Arsitektur Enterprise,8/16,Materi Minggu 1-7,"P1 = The Open Group. (2018). TOGAF Standard Version 9.2. Van Hare | P2 = Bernard, S. A. (2012). An Introduction to Enterprise Archite | P3 = Lankhorst, M. (2017). Enterprise Architecture at Work: Model | P4 = Ross, J. W., Weill, P., & Robertson, D. C. (2006). Enterpris | P5 = Schekkerman, J. (2006). How to Survive in the Jungle of Ente | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3322,Arsitektur Enterprise,9/16,"Data architecture: conceptual, logical, physical models; data governance; MDM","P1 = The Open Group. (2018). TOGAF Standard Version 9.2. Van Hare | P2 = Bernard, S. A. (2012). An Introduction to Enterprise Archite | P3 = Lankhorst, M. (2017). Enterprise Architecture at Work: Model | P4 = Ross, J. W., Weill, P., & Robertson, D. C. (2006). Enterpris | P5 = Schekkerman, J. (2006). How to Survive in the Jungle of Ente | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3322,Arsitektur Enterprise,10/16,"Application portfolio, peta aplikasi, integrasi (ESB, API), microservices","P1 = The Open Group. (2018). TOGAF Standard Version 9.2. Van Hare | P2 = Bernard, S. A. (2012). An Introduction to Enterprise Archite | P3 = Lankhorst, M. (2017). Enterprise Architecture at Work: Model | P4 = Ross, J. W., Weill, P., & Robertson, D. C. (2006). Enterpris | P5 = Schekkerman, J. (2006). How to Survive in the Jungle of Ente | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3322,Arsitektur Enterprise,11/16,"Analisis legacy system, rationalisasi aplikasi, roadmap aplikasi","P1 = The Open Group. (2018). TOGAF Standard Version 9.2. Van Hare | P2 = Bernard, S. A. (2012). An Introduction to Enterprise Archite | P3 = Lankhorst, M. (2017). Enterprise Architecture at Work: Model | P4 = Ross, J. W., Weill, P., & Robertson, D. C. (2006). Enterpris | P5 = Schekkerman, J. (2006). How to Survive in the Jungle of Ente | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3322,Arsitektur Enterprise,12/16,"Infrastructure, platform (cloud, on-premise), network diagram, security architecture","P1 = The Open Group. (2018). TOGAF Standard Version 9.2. Van Hare | P2 = Bernard, S. A. (2012). An Introduction to Enterprise Archite | P3 = Lankhorst, M. (2017). Enterprise Architecture at Work: Model | P4 = Ross, J. W., Weill, P., & Robertson, D. C. (2006). Enterpris | P5 = Schekkerman, J. (2006). How to Survive in the Jungle of Ente | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3322,Arsitektur Enterprise,13/16,"Gap analysis, project portfolio, prioritization, transition architecture, work packages","P1 = The Open Group. (2018). TOGAF Standard Version 9.2. Van Hare | P2 = Bernard, S. A. (2012). An Introduction to Enterprise Archite | P3 = Lankhorst, M. (2017). Enterprise Architecture at Work: Model | P4 = Ross, J. W., Weill, P., & Robertson, D. C. (2006). Enterpris | P5 = Schekkerman, J. (2006). How to Survive in the Jungle of Ente | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3322,Arsitektur Enterprise,14/16,"Digital strategy, EA untuk cloud migration, agile EA, DevOps","P1 = The Open Group. (2018). TOGAF Standard Version 9.2. Van Hare | P2 = Bernard, S. A. (2012). An Introduction to Enterprise Archite | P3 = Lankhorst, M. (2017). Enterprise Architecture at Work: Model | P4 = Ross, J. W., Weill, P., & Robertson, D. C. (2006). Enterpris | P5 = Schekkerman, J. (2006). How to Survive in the Jungle of Ente | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3322,Arsitektur Enterprise,15/16,"Presentasi business, data, application, technology architecture, dan roadmap","P1 = The Open Group. (2018). TOGAF Standard Version 9.2. Van Hare | P2 = Bernard, S. A. (2012). An Introduction to Enterprise Archite | P3 = Lankhorst, M. (2017). Enterprise Architecture at Work: Model | P4 = Ross, J. W., Weill, P., & Robertson, D. C. (2006). Enterpris | P5 = Schekkerman, J. (2006). How to Survive in the Jungle of Ente | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3322,Arsitektur Enterprise,16/16,Seluruh materi (minggu 1-15),"P1 = The Open Group. (2018). TOGAF Standard Version 9.2. Van Hare | P2 = Bernard, S. A. (2012). An Introduction to Enterprise Archite | P3 = Lankhorst, M. (2017). Enterprise Architecture at Work: Model | P4 = Ross, J. W., Weill, P., & Robertson, D. C. (2006). Enterpris | P5 = Schekkerman, J. (2006). How to Survive in the Jungle of Ente | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3323,Fundamental ERP,1/16,"Definisi ERP, peran dalam integrasi bisnis, keuntungan dan tantangan","P1 = Sarno, R., et al. (2026). Konsep dan praktis enterprise reso | P2 = Monk, E. F., & Wagner, B. J. (2018). Concepts in enterprise  | P3 = Magal, S. R., & Word, J. (2011). Integrated business process | P4 = Motiwalla, L. F., & Thompson, J. (2012). Enterprise systems  | P5 = Odoo. (2025). Odoo ERP system documentation. https://www.odo | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3323,Fundamental ERP,2/16,"Sejarah ERP, era persediaan, MRP, MRP II, ERP, ERP II, Cloud ERP","P1 = Sarno, R., et al. (2026). Konsep dan praktis enterprise reso | P2 = Monk, E. F., & Wagner, B. J. (2018). Concepts in enterprise  | P3 = Magal, S. R., & Word, J. (2011). Integrated business process | P4 = Motiwalla, L. F., & Thompson, J. (2012). Enterprise systems  | P5 = Odoo. (2025). Odoo ERP system documentation. https://www.odo | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3323,Fundamental ERP,3/16,"Modul Finance dan HRM, proses bisnis terintegrasi","P1 = Sarno, R., et al. (2026). Konsep dan praktis enterprise reso | P2 = Monk, E. F., & Wagner, B. J. (2018). Concepts in enterprise  | P3 = Magal, S. R., & Word, J. (2011). Integrated business process | P4 = Motiwalla, L. F., & Thompson, J. (2012). Enterprise systems  | P5 = Odoo. (2025). Odoo ERP system documentation. https://www.odo | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3323,Fundamental ERP,4/16,"Supply chain, manufaktur, penjualan, CRM","P1 = Sarno, R., et al. (2026). Konsep dan praktis enterprise reso | P2 = Monk, E. F., & Wagner, B. J. (2018). Concepts in enterprise  | P3 = Magal, S. R., & Word, J. (2011). Integrated business process | P4 = Motiwalla, L. F., & Thompson, J. (2012). Enterprise systems  | P5 = Odoo. (2025). Odoo ERP system documentation. https://www.odo | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3323,Fundamental ERP,5/16,"ASAP methodology, fase implementasi, deliverable","P1 = Sarno, R., et al. (2026). Konsep dan praktis enterprise reso | P2 = Monk, E. F., & Wagner, B. J. (2018). Concepts in enterprise  | P3 = Magal, S. R., & Word, J. (2011). Integrated business process | P4 = Motiwalla, L. F., & Thompson, J. (2012). Enterprise systems  | P5 = Odoo. (2025). Odoo ERP system documentation. https://www.odo | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3323,Fundamental ERP,6/16,"Agile, hybrid, iterative implementation, kelebihan/kekurangan","P1 = Sarno, R., et al. (2026). Konsep dan praktis enterprise reso | P2 = Monk, E. F., & Wagner, B. J. (2018). Concepts in enterprise  | P3 = Magal, S. R., & Word, J. (2011). Integrated business process | P4 = Motiwalla, L. F., & Thompson, J. (2012). Enterprise systems  | P5 = Odoo. (2025). Odoo ERP system documentation. https://www.odo | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3323,Fundamental ERP,7/16,"Faktor keberhasilan, risiko, mitigasi, studi kasus","P1 = Sarno, R., et al. (2026). Konsep dan praktis enterprise reso | P2 = Monk, E. F., & Wagner, B. J. (2018). Concepts in enterprise  | P3 = Magal, S. R., & Word, J. (2011). Integrated business process | P4 = Motiwalla, L. F., & Thompson, J. (2012). Enterprise systems  | P5 = Odoo. (2025). Odoo ERP system documentation. https://www.odo | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3323,Fundamental ERP,8/16,Materi Minggu 1–7,"P1 = Sarno, R., et al. (2026). Konsep dan praktis enterprise reso | P2 = Monk, E. F., & Wagner, B. J. (2018). Concepts in enterprise  | P3 = Magal, S. R., & Word, J. (2011). Integrated business process | P4 = Motiwalla, L. F., & Thompson, J. (2012). Enterprise systems  | P5 = Odoo. (2025). Odoo ERP system documentation. https://www.odo | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3323,Fundamental ERP,9/16,"As-is analysis, identifikasi pain points, dokumentasi proses","P1 = Sarno, R., et al. (2026). Konsep dan praktis enterprise reso | P2 = Monk, E. F., & Wagner, B. J. (2018). Concepts in enterprise  | P3 = Magal, S. R., & Word, J. (2011). Integrated business process | P4 = Motiwalla, L. F., & Thompson, J. (2012). Enterprise systems  | P5 = Odoo. (2025). Odoo ERP system documentation. https://www.odo | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3323,Fundamental ERP,10/16,"To-be process, fit-gap matrix, rekomendasi konfigurasi","P1 = Sarno, R., et al. (2026). Konsep dan praktis enterprise reso | P2 = Monk, E. F., & Wagner, B. J. (2018). Concepts in enterprise  | P3 = Magal, S. R., & Word, J. (2011). Integrated business process | P4 = Motiwalla, L. F., & Thompson, J. (2012). Enterprise systems  | P5 = Odoo. (2025). Odoo ERP system documentation. https://www.odo | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3323,Fundamental ERP,11/16,"SAP modules, Oracle ERP, arsitektur, kelebihan","P1 = Sarno, R., et al. (2026). Konsep dan praktis enterprise reso | P2 = Monk, E. F., & Wagner, B. J. (2018). Concepts in enterprise  | P3 = Magal, S. R., & Word, J. (2011). Integrated business process | P4 = Motiwalla, L. F., & Thompson, J. (2012). Enterprise systems  | P5 = Odoo. (2025). Odoo ERP system documentation. https://www.odo | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3323,Fundamental ERP,12/16,"Odoo, open-source vs proprietary, cloud, AI in ERP","P1 = Sarno, R., et al. (2026). Konsep dan praktis enterprise reso | P2 = Monk, E. F., & Wagner, B. J. (2018). Concepts in enterprise  | P3 = Magal, S. R., & Word, J. (2011). Integrated business process | P4 = Motiwalla, L. F., & Thompson, J. (2012). Enterprise systems  | P5 = Odoo. (2025). Odoo ERP system documentation. https://www.odo | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3323,Fundamental ERP,13/16,"Struktur laporan, rekomendasi, kesimpulan","P1 = Sarno, R., et al. (2026). Konsep dan praktis enterprise reso | P2 = Monk, E. F., & Wagner, B. J. (2018). Concepts in enterprise  | P3 = Magal, S. R., & Word, J. (2011). Integrated business process | P4 = Motiwalla, L. F., & Thompson, J. (2012). Enterprise systems  | P5 = Odoo. (2025). Odoo ERP system documentation. https://www.odo | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3323,Fundamental ERP,14/16,"Revisi, slide deck, demo","P1 = Sarno, R., et al. (2026). Konsep dan praktis enterprise reso | P2 = Monk, E. F., & Wagner, B. J. (2018). Concepts in enterprise  | P3 = Magal, S. R., & Word, J. (2011). Integrated business process | P4 = Motiwalla, L. F., & Thompson, J. (2012). Enterprise systems  | P5 = Odoo. (2025). Odoo ERP system documentation. https://www.odo | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3323,Fundamental ERP,15/16,"Presentasi studi kasus, diskusi","P1 = Sarno, R., et al. (2026). Konsep dan praktis enterprise reso | P2 = Monk, E. F., & Wagner, B. J. (2018). Concepts in enterprise  | P3 = Magal, S. R., & Word, J. (2011). Integrated business process | P4 = Motiwalla, L. F., & Thompson, J. (2012). Enterprise systems  | P5 = Odoo. (2025). Odoo ERP system documentation. https://www.odo | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3323,Fundamental ERP,16/16,"Materi Minggu 9–15 (fit-gap, solusi ERP, proyek)","P1 = Sarno, R., et al. (2026). Konsep dan praktis enterprise reso | P2 = Monk, E. F., & Wagner, B. J. (2018). Concepts in enterprise  | P3 = Magal, S. R., & Word, J. (2011). Integrated business process | P4 = Motiwalla, L. F., & Thompson, J. (2012). Enterprise systems  | P5 = Odoo. (2025). Odoo ERP system documentation. https://www.odo | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3324,Supply Chain Management,1/16,Definisi SCM; perbedaan SCM dengan logistik; evolusi dari fungsi terpisah ke terintegrasi,"P1 = Chopra, S., & Meindl, P. (2016). Supply chain management: St | P2 = Heizer, J., Render, B., & Munson, C. (2020). Operations mana | P3 = Simchi-Levi, D., Kaminsky, P., & Simchi-Levi, E. (2021). Des | P4 = Ballou, R. H. (2004). Business logistics/supply chain manage | P5 = Supply Chain Council. (2012). SCOR model reference (11th ed. | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3324,Supply Chain Management,2/16,"Komponen rantai pasok; aliran material, informasi, dan uang; contoh rantai pasok sederhana","P1 = Chopra, S., & Meindl, P. (2016). Supply chain management: St | P2 = Heizer, J., Render, B., & Munson, C. (2020). Operations mana | P3 = Simchi-Levi, D., Kaminsky, P., & Simchi-Levi, E. (2021). Des | P4 = Ballou, R. H. (2004). Business logistics/supply chain manage | P5 = Supply Chain Council. (2012). SCOR model reference (11th ed. | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3324,Supply Chain Management,3/16,Strategi SCM: lean (efisiensi) vs agile (responsivitas); push-based vs pull-based; trade-off,"P1 = Chopra, S., & Meindl, P. (2016). Supply chain management: St | P2 = Heizer, J., Render, B., & Munson, C. (2020). Operations mana | P3 = Simchi-Levi, D., Kaminsky, P., & Simchi-Levi, E. (2021). Des | P4 = Ballou, R. H. (2004). Business logistics/supply chain manage | P5 = Supply Chain Council. (2012). SCOR model reference (11th ed. | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3324,Supply Chain Management,4/16,"Model desain jaringan: facility location, distribution network, transportation mode","P1 = Chopra, S., & Meindl, P. (2016). Supply chain management: St | P2 = Heizer, J., Render, B., & Munson, C. (2020). Operations mana | P3 = Simchi-Levi, D., Kaminsky, P., & Simchi-Levi, E. (2021). Des | P4 = Ballou, R. H. (2004). Business logistics/supply chain manage | P5 = Supply Chain Council. (2012). SCOR model reference (11th ed. | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3324,Supply Chain Management,5/16,"Peramalan permintaan: peran, metode kualitatif (Delphi, panel ahli)","P1 = Chopra, S., & Meindl, P. (2016). Supply chain management: St | P2 = Heizer, J., Render, B., & Munson, C. (2020). Operations mana | P3 = Simchi-Levi, D., Kaminsky, P., & Simchi-Levi, E. (2021). Des | P4 = Ballou, R. H. (2004). Business logistics/supply chain manage | P5 = Supply Chain Council. (2012). SCOR model reference (11th ed. | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
