kode_mk,nama_mk,minggu,materi,pustaka_tersedia,bab
TSI3428,Keamanan Jaringan,2/16,Kerentanan (vulnerability); eksploitasi; zero-day; APT; studi kasus serangan terkenal,"P1 = Stallings, W. (2017). Network security essentials: Applicati | P2 = Kurose, J. F., & Ross, K. W. (2017). Computer networking: A  | P3 = Anderson, R. (2020). Security engineering: A guide to buildi | P4 = Vacca, J. R. (2017). Network and system security (2nd ed.).  | P5 = Northcutt, S., & Novak, J. (2016). Network intrusion detecti | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3428,Keamanan Jaringan,3/16,Packet sniffing (Wireshark); ARP spoofing; SYN flood; ping of death; amplification attack,"P1 = Stallings, W. (2017). Network security essentials: Applicati | P2 = Kurose, J. F., & Ross, K. W. (2017). Computer networking: A  | P3 = Anderson, R. (2020). Security engineering: A guide to buildi | P4 = Vacca, J. R. (2017). Network and system security (2nd ed.).  | P5 = Northcutt, S., & Novak, J. (2016). Network intrusion detecti | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3428,Keamanan Jaringan,4/16,"Kriptografi simetrik (AES, DES, 3DES); asimetrik (RSA, ECC); key exchange (Diffie-Hellman)","P1 = Stallings, W. (2017). Network security essentials: Applicati | P2 = Kurose, J. F., & Ross, K. W. (2017). Computer networking: A  | P3 = Anderson, R. (2020). Security engineering: A guide to buildi | P4 = Vacca, J. R. (2017). Network and system security (2nd ed.).  | P5 = Northcutt, S., & Novak, J. (2016). Network intrusion detecti | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3428,Keamanan Jaringan,5/16,"Fungsi hash (MD5, SHA-1, SHA-256); digital signature; PKI; sertifikat X.509; TLS handshake","P1 = Stallings, W. (2017). Network security essentials: Applicati | P2 = Kurose, J. F., & Ross, K. W. (2017). Computer networking: A  | P3 = Anderson, R. (2020). Security engineering: A guide to buildi | P4 = Vacca, J. R. (2017). Network and system security (2nd ed.).  | P5 = Northcutt, S., & Novak, J. (2016). Network intrusion detecti | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3428,Keamanan Jaringan,6/16,"Firewall: packet filtering, stateful inspection, application gateway; iptables, pfSense","P1 = Stallings, W. (2017). Network security essentials: Applicati | P2 = Kurose, J. F., & Ross, K. W. (2017). Computer networking: A  | P3 = Anderson, R. (2020). Security engineering: A guide to buildi | P4 = Vacca, J. R. (2017). Network and system security (2nd ed.).  | P5 = Northcutt, S., & Novak, J. (2016). Network intrusion detecti | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3428,Keamanan Jaringan,7/16,IDS vs IPS; signature-based vs anomaly-based; Snort/Suricata rules; log analysis,"P1 = Stallings, W. (2017). Network security essentials: Applicati | P2 = Kurose, J. F., & Ross, K. W. (2017). Computer networking: A  | P3 = Anderson, R. (2020). Security engineering: A guide to buildi | P4 = Vacca, J. R. (2017). Network and system security (2nd ed.).  | P5 = Northcutt, S., & Novak, J. (2016). Network intrusion detecti | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3428,Keamanan Jaringan,8/16,Materi Minggu 1–7,"P1 = Stallings, W. (2017). Network security essentials: Applicati | P2 = Kurose, J. F., & Ross, K. W. (2017). Computer networking: A  | P3 = Anderson, R. (2020). Security engineering: A guide to buildi | P4 = Vacca, J. R. (2017). Network and system security (2nd ed.).  | P5 = Northcutt, S., & Novak, J. (2016). Network intrusion detecti | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3428,Keamanan Jaringan,9/16,"Konsep VPN; IPsec (AH, ESP); SSL/TLS VPN; OpenVPN; WireGuard","P1 = Stallings, W. (2017). Network security essentials: Applicati | P2 = Kurose, J. F., & Ross, K. W. (2017). Computer networking: A  | P3 = Anderson, R. (2020). Security engineering: A guide to buildi | P4 = Vacca, J. R. (2017). Network and system security (2nd ed.).  | P5 = Northcutt, S., & Novak, J. (2016). Network intrusion detecti | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3428,Keamanan Jaringan,10/16,"Wireshark: capture filter, display filter, follow TCP stream, IO graph, protocol hierarchy","P1 = Stallings, W. (2017). Network security essentials: Applicati | P2 = Kurose, J. F., & Ross, K. W. (2017). Computer networking: A  | P3 = Anderson, R. (2020). Security engineering: A guide to buildi | P4 = Vacca, J. R. (2017). Network and system security (2nd ed.).  | P5 = Northcutt, S., & Novak, J. (2016). Network intrusion detecti | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3428,Keamanan Jaringan,11/16,"Deteksi ARP spoofing, SYN scan, HTTP anomaly, DNS tunneling","P1 = Stallings, W. (2017). Network security essentials: Applicati | P2 = Kurose, J. F., & Ross, K. W. (2017). Computer networking: A  | P3 = Anderson, R. (2020). Security engineering: A guide to buildi | P4 = Vacca, J. R. (2017). Network and system security (2nd ed.).  | P5 = Northcutt, S., & Novak, J. (2016). Network intrusion detecti | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3428,Keamanan Jaringan,12/16,Incident response plan; forensik dasar; chain of custody; reporting,"P1 = Stallings, W. (2017). Network security essentials: Applicati | P2 = Kurose, J. F., & Ross, K. W. (2017). Computer networking: A  | P3 = Anderson, R. (2020). Security engineering: A guide to buildi | P4 = Vacca, J. R. (2017). Network and system security (2nd ed.).  | P5 = Northcutt, S., & Novak, J. (2016). Network intrusion detecti | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3428,Keamanan Jaringan,13/16,"ISO 27001: kontrol keamanan; penetration testing: scanning, enumeration, exploitation (metasploit dasar)","P1 = Stallings, W. (2017). Network security essentials: Applicati | P2 = Kurose, J. F., & Ross, K. W. (2017). Computer networking: A  | P3 = Anderson, R. (2020). Security engineering: A guide to buildi | P4 = Vacca, J. R. (2017). Network and system security (2nd ed.).  | P5 = Northcutt, S., & Novak, J. (2016). Network intrusion detecti | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3428,Keamanan Jaringan,14/16,Topologi jaringan virtual (VM); peran red team vs blue team; aturan main,"P1 = Stallings, W. (2017). Network security essentials: Applicati | P2 = Kurose, J. F., & Ross, K. W. (2017). Computer networking: A  | P3 = Anderson, R. (2020). Security engineering: A guide to buildi | P4 = Vacca, J. R. (2017). Network and system security (2nd ed.).  | P5 = Northcutt, S., & Novak, J. (2016). Network intrusion detecti | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3428,Keamanan Jaringan,15/16,Implementasi skenario; pengumpulan log; analisis serangan; rekomendasi mitigasi,"P1 = Stallings, W. (2017). Network security essentials: Applicati | P2 = Kurose, J. F., & Ross, K. W. (2017). Computer networking: A  | P3 = Anderson, R. (2020). Security engineering: A guide to buildi | P4 = Vacca, J. R. (2017). Network and system security (2nd ed.).  | P5 = Northcutt, S., & Novak, J. (2016). Network intrusion detecti | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3428,Keamanan Jaringan,16/16,"Seluruh materi (ancaman, kriptografi, firewall, IDS, VPN, analisis trafik, insiden, ISO 27001, pentest) + proyek","P1 = Stallings, W. (2017). Network security essentials: Applicati | P2 = Kurose, J. F., & Ross, K. W. (2017). Computer networking: A  | P3 = Anderson, R. (2020). Security engineering: A guide to buildi | P4 = Vacca, J. R. (2017). Network and system security (2nd ed.).  | P5 = Northcutt, S., & Novak, J. (2016). Network intrusion detecti | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3429,Etika Profesi dan Profesional,1/16,"Pengertian etika, moral, nilai; perbedaan etika dan hukum; teori etika (deontologi, utilitarianisme, virtue ethics)","P1 = Reynolds, G. W. (2019). Ethics in information technology (6t | P2 = Tavani, H. T. (2016). Ethics and technology: Controversies,  | P3 = Bynum, T. W., & Rogerson, S. (2019). Computer ethics and pro | P4 = ACM. (2018). ACM Code of Ethics and Professional Conduct. ht | P5 = Undang-Undang Republik Indonesia Nomor 27 Tahun 2022 tentang | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3429,Etika Profesi dan Profesional,2/16,Dilema etika; model pengambilan keputusan etis; kode etik organisasi,"P1 = Reynolds, G. W. (2019). Ethics in information technology (6t | P2 = Tavani, H. T. (2016). Ethics and technology: Controversies,  | P3 = Bynum, T. W., & Rogerson, S. (2019). Computer ethics and pro | P4 = ACM. (2018). ACM Code of Ethics and Professional Conduct. ht | P5 = Undang-Undang Republik Indonesia Nomor 27 Tahun 2022 tentang | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3429,Etika Profesi dan Profesional,3/16,"Kode etik APTIKOM, ACM (Software Engineering Code of Ethics), IEEE; perbandingan dan contoh kasus","P1 = Reynolds, G. W. (2019). Ethics in information technology (6t | P2 = Tavani, H. T. (2016). Ethics and technology: Controversies,  | P3 = Bynum, T. W., & Rogerson, S. (2019). Computer ethics and pro | P4 = ACM. (2018). ACM Code of Ethics and Professional Conduct. ht | P5 = Undang-Undang Republik Indonesia Nomor 27 Tahun 2022 tentang | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3429,Etika Profesi dan Profesional,4/16,Hak cipta; paten perangkat lunak; merek dagang; rahasia dagang; UU HAKI di Indonesia,"P1 = Reynolds, G. W. (2019). Ethics in information technology (6t | P2 = Tavani, H. T. (2016). Ethics and technology: Controversies,  | P3 = Bynum, T. W., & Rogerson, S. (2019). Computer ethics and pro | P4 = ACM. (2018). ACM Code of Ethics and Professional Conduct. ht | P5 = Undang-Undang Republik Indonesia Nomor 27 Tahun 2022 tentang | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3429,Etika Profesi dan Profesional,5/16,"Lisensi open source (GPL, LGPL, MIT, Apache, BSD); proprietary software; freeware; shareware; creative commons","P1 = Reynolds, G. W. (2019). Ethics in information technology (6t | P2 = Tavani, H. T. (2016). Ethics and technology: Controversies,  | P3 = Bynum, T. W., & Rogerson, S. (2019). Computer ethics and pro | P4 = ACM. (2018). ACM Code of Ethics and Professional Conduct. ht | P5 = Undang-Undang Republik Indonesia Nomor 27 Tahun 2022 tentang | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3429,Etika Profesi dan Profesional,6/16,Privasi data; UU PDP Indonesia; GDPR; hak subjek data; sanksi pelanggaran,"P1 = Reynolds, G. W. (2019). Ethics in information technology (6t | P2 = Tavani, H. T. (2016). Ethics and technology: Controversies,  | P3 = Bynum, T. W., & Rogerson, S. (2019). Computer ethics and pro | P4 = ACM. (2018). ACM Code of Ethics and Professional Conduct. ht | P5 = Undang-Undang Republik Indonesia Nomor 27 Tahun 2022 tentang | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3429,Etika Profesi dan Profesional,7/16,Tanggung jawab profesional; standar due care; malpraktik TI; kasus kegagalan sistem,"P1 = Reynolds, G. W. (2019). Ethics in information technology (6t | P2 = Tavani, H. T. (2016). Ethics and technology: Controversies,  | P3 = Bynum, T. W., & Rogerson, S. (2019). Computer ethics and pro | P4 = ACM. (2018). ACM Code of Ethics and Professional Conduct. ht | P5 = Undang-Undang Republik Indonesia Nomor 27 Tahun 2022 tentang | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3429,Etika Profesi dan Profesional,8/16,Materi Minggu 1–7,"P1 = Reynolds, G. W. (2019). Ethics in information technology (6t | P2 = Tavani, H. T. (2016). Ethics and technology: Controversies,  | P3 = Bynum, T. W., & Rogerson, S. (2019). Computer ethics and pro | P4 = ACM. (2018). ACM Code of Ethics and Professional Conduct. ht | P5 = Undang-Undang Republik Indonesia Nomor 27 Tahun 2022 tentang | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3429,Etika Profesi dan Profesional,9/16,Keamanan siber; etika hacking; responsible disclosure; bug bounty program; UU ITE,"P1 = Reynolds, G. W. (2019). Ethics in information technology (6t | P2 = Tavani, H. T. (2016). Ethics and technology: Controversies,  | P3 = Bynum, T. W., & Rogerson, S. (2019). Computer ethics and pro | P4 = ACM. (2018). ACM Code of Ethics and Professional Conduct. ht | P5 = Undang-Undang Republik Indonesia Nomor 27 Tahun 2022 tentang | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3429,Etika Profesi dan Profesional,10/16,"Whistleblowing; jenis (internal, eksternal); perlindungan whistleblower; kasus di Indonesia","P1 = Reynolds, G. W. (2019). Ethics in information technology (6t | P2 = Tavani, H. T. (2016). Ethics and technology: Controversies,  | P3 = Bynum, T. W., & Rogerson, S. (2019). Computer ethics and pro | P4 = ACM. (2018). ACM Code of Ethics and Professional Conduct. ht | P5 = Undang-Undang Republik Indonesia Nomor 27 Tahun 2022 tentang | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3429,Etika Profesi dan Profesional,11/16,"Etika AI: fairness, accountability, transparency; bias data; AI dan pekerjaan; regulasi AI","P1 = Reynolds, G. W. (2019). Ethics in information technology (6t | P2 = Tavani, H. T. (2016). Ethics and technology: Controversies,  | P3 = Bynum, T. W., & Rogerson, S. (2019). Computer ethics and pro | P4 = ACM. (2018). ACM Code of Ethics and Professional Conduct. ht | P5 = Undang-Undang Republik Indonesia Nomor 27 Tahun 2022 tentang | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3429,Etika Profesi dan Profesional,12/16,Profesionalisme; sertifikasi; kode etik kerja; pengembangan karier; lifelong learning,"P1 = Reynolds, G. W. (2019). Ethics in information technology (6t | P2 = Tavani, H. T. (2016). Ethics and technology: Controversies,  | P3 = Bynum, T. W., & Rogerson, S. (2019). Computer ethics and pro | P4 = ACM. (2018). ACM Code of Ethics and Professional Conduct. ht | P5 = Undang-Undang Republik Indonesia Nomor 27 Tahun 2022 tentang | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3429,Etika Profesi dan Profesional,13/16,"Pemilihan studi kasus (pelanggaran HAKI, kebocoran data, hacking, bias AI); identifikasi isu etik","P1 = Reynolds, G. W. (2019). Ethics in information technology (6t | P2 = Tavani, H. T. (2016). Ethics and technology: Controversies,  | P3 = Bynum, T. W., & Rogerson, S. (2019). Computer ethics and pro | P4 = ACM. (2018). ACM Code of Ethics and Professional Conduct. ht | P5 = Undang-Undang Republik Indonesia Nomor 27 Tahun 2022 tentang | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3429,Etika Profesi dan Profesional,14/16,Kerangka analisis etis; identifikasi pemangku kepentingan; rekomendasi tindakan; format laporan,"P1 = Reynolds, G. W. (2019). Ethics in information technology (6t | P2 = Tavani, H. T. (2016). Ethics and technology: Controversies,  | P3 = Bynum, T. W., & Rogerson, S. (2019). Computer ethics and pro | P4 = ACM. (2018). ACM Code of Ethics and Professional Conduct. ht | P5 = Undang-Undang Republik Indonesia Nomor 27 Tahun 2022 tentang | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3429,Etika Profesi dan Profesional,15/16,Revisi laporan; persiapan presentasi; simulasi presentasi,"P1 = Reynolds, G. W. (2019). Ethics in information technology (6t | P2 = Tavani, H. T. (2016). Ethics and technology: Controversies,  | P3 = Bynum, T. W., & Rogerson, S. (2019). Computer ethics and pro | P4 = ACM. (2018). ACM Code of Ethics and Professional Conduct. ht | P5 = Undang-Undang Republik Indonesia Nomor 27 Tahun 2022 tentang | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3429,Etika Profesi dan Profesional,16/16,"Seluruh materi (etika profesi, HAKI, privasi, keamanan, AI, profesionalisme) + proyek","P1 = Reynolds, G. W. (2019). Ethics in information technology (6t | P2 = Tavani, H. T. (2016). Ethics and technology: Controversies,  | P3 = Bynum, T. W., & Rogerson, S. (2019). Computer ethics and pro | P4 = ACM. (2018). ACM Code of Ethics and Professional Conduct. ht | P5 = Undang-Undang Republik Indonesia Nomor 27 Tahun 2022 tentang | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3430,Bisnis dan Digitalisasi UMKM,1/16,"Definisi UMKM; kriteria (omzet, aset, jumlah karyawan); peran terhadap PDB dan penyerapan tenaga kerja","P1 = Suryana, Y., & Kartib, B. (2021). Kewirausahaan dan digitali | P2 = Chaffey, D., & Ellis-Chadwick, F. (2019). Digital marketing: | P3 = Bank Indonesia. (2023). Blueprint sistem pembayaran digital  | P4 = Kementerian Koperasi dan UKM. (2024). Laporan kinerja digita | P5 = Otoritas Jasa Keuangan. (2023). Regulasi dan pengembangan Fi | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3430,Bisnis dan Digitalisasi UMKM,2/16,"Ekosistem UMKM digital: pemerintah, lembaga keuangan, teknologi, asosiasi, inkubator","P1 = Suryana, Y., & Kartib, B. (2021). Kewirausahaan dan digitali | P2 = Chaffey, D., & Ellis-Chadwick, F. (2019). Digital marketing: | P3 = Bank Indonesia. (2023). Blueprint sistem pembayaran digital  | P4 = Kementerian Koperasi dan UKM. (2024). Laporan kinerja digita | P5 = Otoritas Jasa Keuangan. (2023). Regulasi dan pengembangan Fi | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3430,Bisnis dan Digitalisasi UMKM,3/16,"Tantangan: rendahnya literasi digital, keterbatasan akses internet, biaya adopsi teknologi; Peluang: akses pasar nasional/internasional, efisiensi","P1 = Suryana, Y., & Kartib, B. (2021). Kewirausahaan dan digitali | P2 = Chaffey, D., & Ellis-Chadwick, F. (2019). Digital marketing: | P3 = Bank Indonesia. (2023). Blueprint sistem pembayaran digital  | P4 = Kementerian Koperasi dan UKM. (2024). Laporan kinerja digita | P5 = Otoritas Jasa Keuangan. (2023). Regulasi dan pengembangan Fi | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3430,Bisnis dan Digitalisasi UMKM,4/16,"Marketplace, media sosial (Instagram, TikTok, Facebook), website toko online, sistem informasi manajemen (POS, inventory, CRM)","P1 = Suryana, Y., & Kartib, B. (2021). Kewirausahaan dan digitali | P2 = Chaffey, D., & Ellis-Chadwick, F. (2019). Digital marketing: | P3 = Bank Indonesia. (2023). Blueprint sistem pembayaran digital  | P4 = Kementerian Koperasi dan UKM. (2024). Laporan kinerja digita | P5 = Otoritas Jasa Keuangan. (2023). Regulasi dan pengembangan Fi | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3430,Bisnis dan Digitalisasi UMKM,5/16,"Social media marketing (konten, engagement, iklan), SEO, SEM, email marketing; pengukuran efektivitas","P1 = Suryana, Y., & Kartib, B. (2021). Kewirausahaan dan digitali | P2 = Chaffey, D., & Ellis-Chadwick, F. (2019). Digital marketing: | P3 = Bank Indonesia. (2023). Blueprint sistem pembayaran digital  | P4 = Kementerian Koperasi dan UKM. (2024). Laporan kinerja digita | P5 = Otoritas Jasa Keuangan. (2023). Regulasi dan pengembangan Fi | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3430,Bisnis dan Digitalisasi UMKM,6/16,"Analisis perilaku pengguna; customer journey; segmentasi; engagement rate, conversion rate; Google Analytics, Meta Business Suite","P1 = Suryana, Y., & Kartib, B. (2021). Kewirausahaan dan digitali | P2 = Chaffey, D., & Ellis-Chadwick, F. (2019). Digital marketing: | P3 = Bank Indonesia. (2023). Blueprint sistem pembayaran digital  | P4 = Kementerian Koperasi dan UKM. (2024). Laporan kinerja digita | P5 = Otoritas Jasa Keuangan. (2023). Regulasi dan pengembangan Fi | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3430,Bisnis dan Digitalisasi UMKM,7/16,"Pembukuan digital, payment gateway, dompet elektronik; FinTech: peer-to-peer lending (Amartha, Investree), crowdfunding (Kitabisa); risiko","P1 = Suryana, Y., & Kartib, B. (2021). Kewirausahaan dan digitali | P2 = Chaffey, D., & Ellis-Chadwick, F. (2019). Digital marketing: | P3 = Bank Indonesia. (2023). Blueprint sistem pembayaran digital  | P4 = Kementerian Koperasi dan UKM. (2024). Laporan kinerja digita | P5 = Otoritas Jasa Keuangan. (2023). Regulasi dan pengembangan Fi | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3430,Bisnis dan Digitalisasi UMKM,8/16,Materi Minggu 1–7,"P1 = Suryana, Y., & Kartib, B. (2021). Kewirausahaan dan digitali | P2 = Chaffey, D., & Ellis-Chadwick, F. (2019). Digital marketing: | P3 = Bank Indonesia. (2023). Blueprint sistem pembayaran digital  | P4 = Kementerian Koperasi dan UKM. (2024). Laporan kinerja digita | P5 = Otoritas Jasa Keuangan. (2023). Regulasi dan pengembangan Fi | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3430,Bisnis dan Digitalisasi UMKM,9/16,"Regulasi: UU Cipta Kerja, Perpres tentang digitalisasi UMKM, program 'Go Digital', Gerakan Nasional Bangga Buatan Indonesia, pajak UMKM digital","P1 = Suryana, Y., & Kartib, B. (2021). Kewirausahaan dan digitali | P2 = Chaffey, D., & Ellis-Chadwick, F. (2019). Digital marketing: | P3 = Bank Indonesia. (2023). Blueprint sistem pembayaran digital  | P4 = Kementerian Koperasi dan UKM. (2024). Laporan kinerja digita | P5 = Otoritas Jasa Keuangan. (2023). Regulasi dan pengembangan Fi | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3430,Bisnis dan Digitalisasi UMKM,10/16,"Studi kasus UMKM (kuliner, fashion, kerajinan); identifikasi proses bisnis, pain points, tingkat adopsi teknologi","P1 = Suryana, Y., & Kartib, B. (2021). Kewirausahaan dan digitali | P2 = Chaffey, D., & Ellis-Chadwick, F. (2019). Digital marketing: | P3 = Bank Indonesia. (2023). Blueprint sistem pembayaran digital  | P4 = Kementerian Koperasi dan UKM. (2024). Laporan kinerja digita | P5 = Otoritas Jasa Keuangan. (2023). Regulasi dan pengembangan Fi | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3430,Bisnis dan Digitalisasi UMKM,11/16,"Perancangan solusi to-be: pemilihan platform, strategi digital marketing, integrasi pembayaran digital, rencana pelatihan, anggaran","P1 = Suryana, Y., & Kartib, B. (2021). Kewirausahaan dan digitali | P2 = Chaffey, D., & Ellis-Chadwick, F. (2019). Digital marketing: | P3 = Bank Indonesia. (2023). Blueprint sistem pembayaran digital  | P4 = Kementerian Koperasi dan UKM. (2024). Laporan kinerja digita | P5 = Otoritas Jasa Keuangan. (2023). Regulasi dan pengembangan Fi | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3430,Bisnis dan Digitalisasi UMKM,12/16,"Presentasi draft laporan: latar belakang UMKM, analisis as-is, rekomendasi solusi, rencana implementasi","P1 = Suryana, Y., & Kartib, B. (2021). Kewirausahaan dan digitali | P2 = Chaffey, D., & Ellis-Chadwick, F. (2019). Digital marketing: | P3 = Bank Indonesia. (2023). Blueprint sistem pembayaran digital  | P4 = Kementerian Koperasi dan UKM. (2024). Laporan kinerja digita | P5 = Otoritas Jasa Keuangan. (2023). Regulasi dan pengembangan Fi | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3430,Bisnis dan Digitalisasi UMKM,13/16,"Finalisasi laporan: revisi berdasarkan masukan, penyempurnaan analisis, format penulisan ilmiah","P1 = Suryana, Y., & Kartib, B. (2021). Kewirausahaan dan digitali | P2 = Chaffey, D., & Ellis-Chadwick, F. (2019). Digital marketing: | P3 = Bank Indonesia. (2023). Blueprint sistem pembayaran digital  | P4 = Kementerian Koperasi dan UKM. (2024). Laporan kinerja digita | P5 = Otoritas Jasa Keuangan. (2023). Regulasi dan pengembangan Fi | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3430,Bisnis dan Digitalisasi UMKM,14/16,"Presentasi final: ringkasan analisis, rekomendasi solusi, rencana implementasi, evaluasi dampak","P1 = Suryana, Y., & Kartib, B. (2021). Kewirausahaan dan digitali | P2 = Chaffey, D., & Ellis-Chadwick, F. (2019). Digital marketing: | P3 = Bank Indonesia. (2023). Blueprint sistem pembayaran digital  | P4 = Kementerian Koperasi dan UKM. (2024). Laporan kinerja digita | P5 = Otoritas Jasa Keuangan. (2023). Regulasi dan pengembangan Fi | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3430,Bisnis dan Digitalisasi UMKM,15/16,"Review terpadu: konsep UMKM, tantangan & peluang, platform digital, digital marketing, FinTech, regulasi, studi kasus","P1 = Suryana, Y., & Kartib, B. (2021). Kewirausahaan dan digitali | P2 = Chaffey, D., & Ellis-Chadwick, F. (2019). Digital marketing: | P3 = Bank Indonesia. (2023). Blueprint sistem pembayaran digital  | P4 = Kementerian Koperasi dan UKM. (2024). Laporan kinerja digita | P5 = Otoritas Jasa Keuangan. (2023). Regulasi dan pengembangan Fi | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3430,Bisnis dan Digitalisasi UMKM,16/16,"Materi Minggu 9–15 (regulasi, kebijakan, analisis kebutuhan, rekomendasi solusi, studi kasus)","P1 = Suryana, Y., & Kartib, B. (2021). Kewirausahaan dan digitali | P2 = Chaffey, D., & Ellis-Chadwick, F. (2019). Digital marketing: | P3 = Bank Indonesia. (2023). Blueprint sistem pembayaran digital  | P4 = Kementerian Koperasi dan UKM. (2024). Laporan kinerja digita | P5 = Otoritas Jasa Keuangan. (2023). Regulasi dan pengembangan Fi | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3431,Sistem Pendukung Keputusan,1/16,"Definisi SPK; karakteristik; komponen (data management, model management, dialogue); perbandingan dengan sistem transaksional","P1 = Turban, E., Sharda, R., & Delen, D. (2018). Decision support | P2 = Power, D. J. (2016). Decision support systems: Concepts and  | P3 = Saaty, T. L. (2008). Decision making for leaders: The analyt | P4 = Kusrini, (2017). Konsep dan aplikasi sistem pendukung keputu | P5 = Hwang, C. L., & Yoon, K. (2012). Multiple attribute decision | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3431,Sistem Pendukung Keputusan,2/16,"Arsitektur SPK; siklus Simon (intelligence, design, choice, implementation); contoh SPK sederhana","P1 = Turban, E., Sharda, R., & Delen, D. (2018). Decision support | P2 = Power, D. J. (2016). Decision support systems: Concepts and  | P3 = Saaty, T. L. (2008). Decision making for leaders: The analyt | P4 = Kusrini, (2017). Konsep dan aplikasi sistem pendukung keputu | P5 = Hwang, C. L., & Yoon, K. (2012). Multiple attribute decision | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
