kode_mk,nama_mk,minggu,materi,pustaka_tersedia,bab
TSI3751,Sistem Rekomendasi,4/16,"Algoritma user-based: mencari neighbor, weighted average, baseline","P1 = Aggarwal, C. C. (2016). Recommender systems: The textbook. S | P2 = Jannach, D., Zanker, M., Felfernig, A., & Friedrich, G. (201 | P3 = Ricci, F., Rokach, L., & Shapira, B. (2015). Recommender sys | P4 = Koren, Y., Bell, R., & Volinsky, C. (2009). Matrix factoriza | P5 = He, X., Liao, L., Zhang, H., Nie, L., Hu, X., & Chua, T. S.  | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3751,Sistem Rekomendasi,5/16,"Mean-centering, z-score, selection of neighbors (k)","P1 = Aggarwal, C. C. (2016). Recommender systems: The textbook. S | P2 = Jannach, D., Zanker, M., Felfernig, A., & Friedrich, G. (201 | P3 = Ricci, F., Rokach, L., & Shapira, B. (2015). Recommender sys | P4 = Koren, Y., Bell, R., & Volinsky, C. (2009). Matrix factoriza | P5 = He, X., Liao, L., Zhang, H., Nie, L., Hu, X., & Chua, T. S.  | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3751,Sistem Rekomendasi,6/16,"Item similarity, adjusted cosine, perbandingan dengan user-based","P1 = Aggarwal, C. C. (2016). Recommender systems: The textbook. S | P2 = Jannach, D., Zanker, M., Felfernig, A., & Friedrich, G. (201 | P3 = Ricci, F., Rokach, L., & Shapira, B. (2015). Recommender sys | P4 = Koren, Y., Bell, R., & Volinsky, C. (2009). Matrix factoriza | P5 = He, X., Liao, L., Zhang, H., Nie, L., Hu, X., & Chua, T. S.  | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3751,Sistem Rekomendasi,7/16,"TF-IDF, vector space model, profile building, rekomendasi berdasarkan kesamaan konten","P1 = Aggarwal, C. C. (2016). Recommender systems: The textbook. S | P2 = Jannach, D., Zanker, M., Felfernig, A., & Friedrich, G. (201 | P3 = Ricci, F., Rokach, L., & Shapira, B. (2015). Recommender sys | P4 = Koren, Y., Bell, R., & Volinsky, C. (2009). Matrix factoriza | P5 = He, X., Liao, L., Zhang, H., Nie, L., Hu, X., & Chua, T. S.  | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3751,Sistem Rekomendasi,8/16,Materi Minggu 1–7,"P1 = Aggarwal, C. C. (2016). Recommender systems: The textbook. S | P2 = Jannach, D., Zanker, M., Felfernig, A., & Friedrich, G. (201 | P3 = Ricci, F., Rokach, L., & Shapira, B. (2015). Recommender sys | P4 = Koren, Y., Bell, R., & Volinsky, C. (2009). Matrix factoriza | P5 = He, X., Liao, L., Zhang, H., Nie, L., Hu, X., & Chua, T. S.  | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3751,Sistem Rekomendasi,9/16,"Weighted hybrid, switching, cascade, meta-level, feature augmentation","P1 = Aggarwal, C. C. (2016). Recommender systems: The textbook. S | P2 = Jannach, D., Zanker, M., Felfernig, A., & Friedrich, G. (201 | P3 = Ricci, F., Rokach, L., & Shapira, B. (2015). Recommender sys | P4 = Koren, Y., Bell, R., & Volinsky, C. (2009). Matrix factoriza | P5 = He, X., Liao, L., Zhang, H., Nie, L., Hu, X., & Chua, T. S.  | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3751,Sistem Rekomendasi,10/16,"Faktorisasi matriks, SVD, FunkSVD (gradient descent), regularisasi","P1 = Aggarwal, C. C. (2016). Recommender systems: The textbook. S | P2 = Jannach, D., Zanker, M., Felfernig, A., & Friedrich, G. (201 | P3 = Ricci, F., Rokach, L., & Shapira, B. (2015). Recommender sys | P4 = Koren, Y., Bell, R., & Volinsky, C. (2009). Matrix factoriza | P5 = He, X., Liao, L., Zhang, H., Nie, L., Hu, X., & Chua, T. S.  | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3751,Sistem Rekomendasi,11/16,"Autoencoder, NCF (GMF, MLP), wide & deep, embeddings","P1 = Aggarwal, C. C. (2016). Recommender systems: The textbook. S | P2 = Jannach, D., Zanker, M., Felfernig, A., & Friedrich, G. (201 | P3 = Ricci, F., Rokach, L., & Shapira, B. (2015). Recommender sys | P4 = Koren, Y., Bell, R., & Volinsky, C. (2009). Matrix factoriza | P5 = He, X., Liao, L., Zhang, H., Nie, L., Hu, X., & Chua, T. S.  | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3751,Sistem Rekomendasi,12/16,"Cold start: new user, new item, new system; solusi: popularity, demographic, hybrid","P1 = Aggarwal, C. C. (2016). Recommender systems: The textbook. S | P2 = Jannach, D., Zanker, M., Felfernig, A., & Friedrich, G. (201 | P3 = Ricci, F., Rokach, L., & Shapira, B. (2015). Recommender sys | P4 = Koren, Y., Bell, R., & Volinsky, C. (2009). Matrix factoriza | P5 = He, X., Liao, L., Zhang, H., Nie, L., Hu, X., & Chua, T. S.  | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3751,Sistem Rekomendasi,13/16,"Offline evaluation: hold-out, cross-validation; metrik (P@K, R@K, NDCG, MAP, MAE, RMSE)","P1 = Aggarwal, C. C. (2016). Recommender systems: The textbook. S | P2 = Jannach, D., Zanker, M., Felfernig, A., & Friedrich, G. (201 | P3 = Ricci, F., Rokach, L., & Shapira, B. (2015). Recommender sys | P4 = Koren, Y., Bell, R., & Volinsky, C. (2009). Matrix factoriza | P5 = He, X., Liao, L., Zhang, H., Nie, L., Hu, X., & Chua, T. S.  | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3751,Sistem Rekomendasi,14/16,"Pemilihan dataset, metode, evaluasi, timeline","P1 = Aggarwal, C. C. (2016). Recommender systems: The textbook. S | P2 = Jannach, D., Zanker, M., Felfernig, A., & Friedrich, G. (201 | P3 = Ricci, F., Rokach, L., & Shapira, B. (2015). Recommender sys | P4 = Koren, Y., Bell, R., & Volinsky, C. (2009). Matrix factoriza | P5 = He, X., Liao, L., Zhang, H., Nie, L., Hu, X., & Chua, T. S.  | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3751,Sistem Rekomendasi,15/16,"Implementasi, debugging, evaluasi, dokumentasi","P1 = Aggarwal, C. C. (2016). Recommender systems: The textbook. S | P2 = Jannach, D., Zanker, M., Felfernig, A., & Friedrich, G. (201 | P3 = Ricci, F., Rokach, L., & Shapira, B. (2015). Recommender sys | P4 = Koren, Y., Bell, R., & Volinsky, C. (2009). Matrix factoriza | P5 = He, X., Liao, L., Zhang, H., Nie, L., Hu, X., & Chua, T. S.  | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3751,Sistem Rekomendasi,16/16,"Seluruh materi (CF, content-based, hybrid, matrix factorization, deep learning, cold start, evaluasi) + proyek","P1 = Aggarwal, C. C. (2016). Recommender systems: The textbook. S | P2 = Jannach, D., Zanker, M., Felfernig, A., & Friedrich, G. (201 | P3 = Ricci, F., Rokach, L., & Shapira, B. (2015). Recommender sys | P4 = Koren, Y., Bell, R., & Volinsky, C. (2009). Matrix factoriza | P5 = He, X., Liao, L., Zhang, H., Nie, L., Hu, X., & Chua, T. S.  | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3752,Business Intelligence,1/16,"Definisi BI, evolusi dari reporting ke analitik, arsitektur BI (data sources, ETL, data warehouse, OLAP, presentation layer)","P1 = Kimball, R., & Ross, M. (2013). The Data Warehouse Toolkit:  | P2 = Ferrari, A., & Russo, M. (2019). Analyzing Data with Power B | P3 = Few, S. (2012). Show Me the Numbers: Designing Tables and Gr | P4 = Inmon, W. H. (2005). Building the Data Warehouse (4th ed.).  | P5 = Kaplan, R. S., & Norton, D. P. (1996). The Balanced Scorecar | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3752,Business Intelligence,2/16,"Karakteristik DW, perbedaan OLTP vs OLAP, Inmon vs Kimball, data mart","P1 = Kimball, R., & Ross, M. (2013). The Data Warehouse Toolkit:  | P2 = Ferrari, A., & Russo, M. (2019). Analyzing Data with Power B | P3 = Few, S. (2012). Show Me the Numbers: Designing Tables and Gr | P4 = Inmon, W. H. (2005). Building the Data Warehouse (4th ed.).  | P5 = Kaplan, R. S., & Norton, D. P. (1996). The Balanced Scorecar | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3752,Business Intelligence,3/16,"Fact table (measures, foreign keys), dimension table (attributes), star schema, snowflake, degenerate dimension","P1 = Kimball, R., & Ross, M. (2013). The Data Warehouse Toolkit:  | P2 = Ferrari, A., & Russo, M. (2019). Analyzing Data with Power B | P3 = Few, S. (2012). Show Me the Numbers: Designing Tables and Gr | P4 = Inmon, W. H. (2005). Building the Data Warehouse (4th ed.).  | P5 = Kaplan, R. S., & Norton, D. P. (1996). The Balanced Scorecar | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3752,Business Intelligence,4/16,"Sumber data (operational DB, flat file, API), teknik ekstraksi (full, incremental), transformasi (cleansing, deduplication, formatting, derived columns)","P1 = Kimball, R., & Ross, M. (2013). The Data Warehouse Toolkit:  | P2 = Ferrari, A., & Russo, M. (2019). Analyzing Data with Power B | P3 = Few, S. (2012). Show Me the Numbers: Designing Tables and Gr | P4 = Inmon, W. H. (2005). Building the Data Warehouse (4th ed.).  | P5 = Kaplan, R. S., & Norton, D. P. (1996). The Balanced Scorecar | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3752,Business Intelligence,5/16,"Load strategies (batch, incremental), scheduling (cron, Airflow), monitoring log, error handling","P1 = Kimball, R., & Ross, M. (2013). The Data Warehouse Toolkit:  | P2 = Ferrari, A., & Russo, M. (2019). Analyzing Data with Power B | P3 = Few, S. (2012). Show Me the Numbers: Designing Tables and Gr | P4 = Inmon, W. H. (2005). Building the Data Warehouse (4th ed.).  | P5 = Kaplan, R. S., & Norton, D. P. (1996). The Balanced Scorecar | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3752,Business Intelligence,6/16,"Operasi OLAP: slice, dice, drill-down, roll-up, pivot; MDX dasar; SQL dengan GROUP BY CUBE/ROLLUP","P1 = Kimball, R., & Ross, M. (2013). The Data Warehouse Toolkit:  | P2 = Ferrari, A., & Russo, M. (2019). Analyzing Data with Power B | P3 = Few, S. (2012). Show Me the Numbers: Designing Tables and Gr | P4 = Inmon, W. H. (2005). Building the Data Warehouse (4th ed.).  | P5 = Kaplan, R. S., & Norton, D. P. (1996). The Balanced Scorecar | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3752,Business Intelligence,7/16,"Window functions (OVER, PARTITION BY, ORDER BY), ROW_NUMBER, RANK, DENSE_RANK, LAG, LEAD, SUM with frame","P1 = Kimball, R., & Ross, M. (2013). The Data Warehouse Toolkit:  | P2 = Ferrari, A., & Russo, M. (2019). Analyzing Data with Power B | P3 = Few, S. (2012). Show Me the Numbers: Designing Tables and Gr | P4 = Inmon, W. H. (2005). Building the Data Warehouse (4th ed.).  | P5 = Kaplan, R. S., & Norton, D. P. (1996). The Balanced Scorecar | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3752,Business Intelligence,8/16,Materi Minggu 1-7,"P1 = Kimball, R., & Ross, M. (2013). The Data Warehouse Toolkit:  | P2 = Ferrari, A., & Russo, M. (2019). Analyzing Data with Power B | P3 = Few, S. (2012). Show Me the Numbers: Designing Tables and Gr | P4 = Inmon, W. H. (2005). Building the Data Warehouse (4th ed.).  | P5 = Kaplan, R. S., & Norton, D. P. (1996). The Balanced Scorecar | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3752,Business Intelligence,9/16,"Instalasi Power BI, koneksi data, visual (bar chart, line chart, pie chart, map), filter","P1 = Kimball, R., & Ross, M. (2013). The Data Warehouse Toolkit:  | P2 = Ferrari, A., & Russo, M. (2019). Analyzing Data with Power B | P3 = Few, S. (2012). Show Me the Numbers: Designing Tables and Gr | P4 = Inmon, W. H. (2005). Building the Data Warehouse (4th ed.).  | P5 = Kaplan, R. S., & Norton, D. P. (1996). The Balanced Scorecar | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3752,Business Intelligence,10/16,"DAX (SUM, AVERAGE, CALCULATE, FILTER, time intelligence), slicer, cross-filter, bookmarks","P1 = Kimball, R., & Ross, M. (2013). The Data Warehouse Toolkit:  | P2 = Ferrari, A., & Russo, M. (2019). Analyzing Data with Power B | P3 = Few, S. (2012). Show Me the Numbers: Designing Tables and Gr | P4 = Inmon, W. H. (2005). Building the Data Warehouse (4th ed.).  | P5 = Kaplan, R. S., & Norton, D. P. (1996). The Balanced Scorecar | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3752,Business Intelligence,11/16,"Desain dashboard yang efektif, KPI (leading vs lagging), traffic light indicators, scorecard","P1 = Kimball, R., & Ross, M. (2013). The Data Warehouse Toolkit:  | P2 = Ferrari, A., & Russo, M. (2019). Analyzing Data with Power B | P3 = Few, S. (2012). Show Me the Numbers: Designing Tables and Gr | P4 = Inmon, W. H. (2005). Building the Data Warehouse (4th ed.).  | P5 = Kaplan, R. S., & Norton, D. P. (1996). The Balanced Scorecar | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3752,Business Intelligence,12/16,"Perspektif BSC (financial, customer, internal process, learning & growth), strategic mapping, pengukuran","P1 = Kimball, R., & Ross, M. (2013). The Data Warehouse Toolkit:  | P2 = Ferrari, A., & Russo, M. (2019). Analyzing Data with Power B | P3 = Few, S. (2012). Show Me the Numbers: Designing Tables and Gr | P4 = Inmon, W. H. (2005). Building the Data Warehouse (4th ed.).  | P5 = Kaplan, R. S., & Norton, D. P. (1996). The Balanced Scorecar | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3752,Business Intelligence,13/16,"Pemilihan studi kasus (penjualan, keuangan, logistik), identifikasi sumber data, perancangan skema","P1 = Kimball, R., & Ross, M. (2013). The Data Warehouse Toolkit:  | P2 = Ferrari, A., & Russo, M. (2019). Analyzing Data with Power B | P3 = Few, S. (2012). Show Me the Numbers: Designing Tables and Gr | P4 = Inmon, W. H. (2005). Building the Data Warehouse (4th ed.).  | P5 = Kaplan, R. S., & Norton, D. P. (1996). The Balanced Scorecar | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3752,Business Intelligence,14/16,"Implementasi ETL (SSIS/Pentaho/Talend), pembuatan dashboard di Power BI/Tableau","P1 = Kimball, R., & Ross, M. (2013). The Data Warehouse Toolkit:  | P2 = Ferrari, A., & Russo, M. (2019). Analyzing Data with Power B | P3 = Few, S. (2012). Show Me the Numbers: Designing Tables and Gr | P4 = Inmon, W. H. (2005). Building the Data Warehouse (4th ed.).  | P5 = Kaplan, R. S., & Norton, D. P. (1996). The Balanced Scorecar | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3752,Business Intelligence,15/16,"Presentasi dashboard, rekomendasi bisnis, tanya jawab","P1 = Kimball, R., & Ross, M. (2013). The Data Warehouse Toolkit:  | P2 = Ferrari, A., & Russo, M. (2019). Analyzing Data with Power B | P3 = Few, S. (2012). Show Me the Numbers: Designing Tables and Gr | P4 = Inmon, W. H. (2005). Building the Data Warehouse (4th ed.).  | P5 = Kaplan, R. S., & Norton, D. P. (1996). The Balanced Scorecar | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3752,Business Intelligence,16/16,Seluruh materi (minggu 1-15),"P1 = Kimball, R., & Ross, M. (2013). The Data Warehouse Toolkit:  | P2 = Ferrari, A., & Russo, M. (2019). Analyzing Data with Power B | P3 = Few, S. (2012). Show Me the Numbers: Designing Tables and Gr | P4 = Inmon, W. H. (2005). Building the Data Warehouse (4th ed.).  | P5 = Kaplan, R. S., & Norton, D. P. (1996). The Balanced Scorecar | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3753,Proposal,1/16,"Pedoman penulisan, struktur proposal (BAB I, II, III), etika akademik, jadwal bimbingan","P1 = Pedoman Penulisan Proposal dan Skripsi/Tugas Akhir Program S | P2 = Creswell, J. W. (2014). Research design: Qualitative, quanti | P3 = Hevner, A. R., & Chatterjee, S. (2010). Design research in i | P4 = Sekaran, U., & Bougie, R. (2016). Research methods for busin | P5 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers | P6 = Mendeley / Zotero documentation. (2025). Reference manager u",
TSI3753,Proposal,2/16,"Teknik menemukan topik, identifikasi gap penelitian, penulisan latar belakang","P1 = Pedoman Penulisan Proposal dan Skripsi/Tugas Akhir Program S | P2 = Creswell, J. W. (2014). Research design: Qualitative, quanti | P3 = Hevner, A. R., & Chatterjee, S. (2010). Design research in i | P4 = Sekaran, U., & Bougie, R. (2016). Research methods for busin | P5 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers | P6 = Mendeley / Zotero documentation. (2025). Reference manager u",
TSI3753,Proposal,3/16,"Rumusan masalah (deskriptif, komparatif, asosiatif), tujuan, manfaat teoritis dan praktis","P1 = Pedoman Penulisan Proposal dan Skripsi/Tugas Akhir Program S | P2 = Creswell, J. W. (2014). Research design: Qualitative, quanti | P3 = Hevner, A. R., & Chatterjee, S. (2010). Design research in i | P4 = Sekaran, U., & Bougie, R. (2016). Research methods for busin | P5 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers | P6 = Mendeley / Zotero documentation. (2025). Reference manager u",
TSI3753,Proposal,4/16,"Sumber literatur, teknik pencarian, evaluasi kualitas jurnal","P1 = Pedoman Penulisan Proposal dan Skripsi/Tugas Akhir Program S | P2 = Creswell, J. W. (2014). Research design: Qualitative, quanti | P3 = Hevner, A. R., & Chatterjee, S. (2010). Design research in i | P4 = Sekaran, U., & Bougie, R. (2016). Research methods for busin | P5 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers | P6 = Mendeley / Zotero documentation. (2025). Reference manager u",
TSI3753,Proposal,5/16,"Teori, model, kerangka konseptual, hubungan antar variabel, hipotesis","P1 = Pedoman Penulisan Proposal dan Skripsi/Tugas Akhir Program S | P2 = Creswell, J. W. (2014). Research design: Qualitative, quanti | P3 = Hevner, A. R., & Chatterjee, S. (2010). Design research in i | P4 = Sekaran, U., & Bougie, R. (2016). Research methods for busin | P5 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers | P6 = Mendeley / Zotero documentation. (2025). Reference manager u",
TSI3753,Proposal,6/16,"Jenis penelitian, pendekatan (kualitatif, kuantitatif, mixed, DSR), waktu penelitian","P1 = Pedoman Penulisan Proposal dan Skripsi/Tugas Akhir Program S | P2 = Creswell, J. W. (2014). Research design: Qualitative, quanti | P3 = Hevner, A. R., & Chatterjee, S. (2010). Design research in i | P4 = Sekaran, U., & Bougie, R. (2016). Research methods for busin | P5 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers | P6 = Mendeley / Zotero documentation. (2025). Reference manager u",
TSI3753,Proposal,7/16,"Populasi, sampel, sampling, uji validitas reliabilitas, kisi-kisi instrumen","P1 = Pedoman Penulisan Proposal dan Skripsi/Tugas Akhir Program S | P2 = Creswell, J. W. (2014). Research design: Qualitative, quanti | P3 = Hevner, A. R., & Chatterjee, S. (2010). Design research in i | P4 = Sekaran, U., & Bougie, R. (2016). Research methods for busin | P5 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers | P6 = Mendeley / Zotero documentation. (2025). Reference manager u",
TSI3753,Proposal,8/16,Materi Minggu 1–7,"P1 = Pedoman Penulisan Proposal dan Skripsi/Tugas Akhir Program S | P2 = Creswell, J. W. (2014). Research design: Qualitative, quanti | P3 = Hevner, A. R., & Chatterjee, S. (2010). Design research in i | P4 = Sekaran, U., & Bougie, R. (2016). Research methods for busin | P5 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers | P6 = Mendeley / Zotero documentation. (2025). Reference manager u",
TSI3753,Proposal,9/16,"Penulisan ilmiah, gaya bahasa, kutipan, parafrase","P1 = Pedoman Penulisan Proposal dan Skripsi/Tugas Akhir Program S | P2 = Creswell, J. W. (2014). Research design: Qualitative, quanti | P3 = Hevner, A. R., & Chatterjee, S. (2010). Design research in i | P4 = Sekaran, U., & Bougie, R. (2016). Research methods for busin | P5 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers | P6 = Mendeley / Zotero documentation. (2025). Reference manager u",
TSI3753,Proposal,10/16,"Sistematika tinjauan pustaka, sintesis, penggunaan Mendeley/Zotero","P1 = Pedoman Penulisan Proposal dan Skripsi/Tugas Akhir Program S | P2 = Creswell, J. W. (2014). Research design: Qualitative, quanti | P3 = Hevner, A. R., & Chatterjee, S. (2010). Design research in i | P4 = Sekaran, U., & Bougie, R. (2016). Research methods for busin | P5 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers | P6 = Mendeley / Zotero documentation. (2025). Reference manager u",
TSI3753,Proposal,11/16,"Desain, populasi, sampel, instrumen, teknik analisis, jadwal penelitian","P1 = Pedoman Penulisan Proposal dan Skripsi/Tugas Akhir Program S | P2 = Creswell, J. W. (2014). Research design: Qualitative, quanti | P3 = Hevner, A. R., & Chatterjee, S. (2010). Design research in i | P4 = Sekaran, U., & Bougie, R. (2016). Research methods for busin | P5 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers | P6 = Mendeley / Zotero documentation. (2025). Reference manager u",
TSI3753,Proposal,12/16,"Teknik revisi, pengecekan plagiarisme, perbaikan format","P1 = Pedoman Penulisan Proposal dan Skripsi/Tugas Akhir Program S | P2 = Creswell, J. W. (2014). Research design: Qualitative, quanti | P3 = Hevner, A. R., & Chatterjee, S. (2010). Design research in i | P4 = Sekaran, U., & Bougie, R. (2016). Research methods for busin | P5 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers | P6 = Mendeley / Zotero documentation. (2025). Reference manager u",
TSI3753,Proposal,13/16,"Pengecekan akhir, persiapan presentasi","P1 = Pedoman Penulisan Proposal dan Skripsi/Tugas Akhir Program S | P2 = Creswell, J. W. (2014). Research design: Qualitative, quanti | P3 = Hevner, A. R., & Chatterjee, S. (2010). Design research in i | P4 = Sekaran, U., & Bougie, R. (2016). Research methods for busin | P5 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers | P6 = Mendeley / Zotero documentation. (2025). Reference manager u",
TSI3753,Proposal,14/16,"Teknik presentasi, slide yang efektif, handling Q&A","P1 = Pedoman Penulisan Proposal dan Skripsi/Tugas Akhir Program S | P2 = Creswell, J. W. (2014). Research design: Qualitative, quanti | P3 = Hevner, A. R., & Chatterjee, S. (2010). Design research in i | P4 = Sekaran, U., & Bougie, R. (2016). Research methods for busin | P5 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers | P6 = Mendeley / Zotero documentation. (2025). Reference manager u",
TSI3753,Proposal,15/16,"Analisis masukan, prioritas revisi","P1 = Pedoman Penulisan Proposal dan Skripsi/Tugas Akhir Program S | P2 = Creswell, J. W. (2014). Research design: Qualitative, quanti | P3 = Hevner, A. R., & Chatterjee, S. (2010). Design research in i | P4 = Sekaran, U., & Bougie, R. (2016). Research methods for busin | P5 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers | P6 = Mendeley / Zotero documentation. (2025). Reference manager u",
TSI3753,Proposal,16/16,"Format akhir, kelengkapan administrasi","P1 = Pedoman Penulisan Proposal dan Skripsi/Tugas Akhir Program S | P2 = Creswell, J. W. (2014). Research design: Qualitative, quanti | P3 = Hevner, A. R., & Chatterjee, S. (2010). Design research in i | P4 = Sekaran, U., & Bougie, R. (2016). Research methods for busin | P5 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers | P6 = Mendeley / Zotero documentation. (2025). Reference manager u",
