kode_mk,nama_mk,minggu,materi,pustaka_tersedia,bab
TSI3212,Teknologi Database,3/16,"Query processing, execution plan (EXPLAIN), cost-based optimizer, operasi scan dan join","P1 = Elmasri, R., & Navathe, S. B. (2016). Fundamentals of Databa | P2 = Silberschatz, A., Korth, H. F., & Sudarshan, S. (2019). Data | P3 = Kimball, R., & Ross, M. (2013). The Data Warehouse Toolkit ( | P4 = Sadalage, P. J., & Fowler, M. (2012). NoSQL Distilled: A Bri | P5 = Kleppmann, M. (2017). Designing Data-Intensive Applications. | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3212,Teknologi Database,4/16,"B-tree, hash, bitmap, composite index, covering index, dampak indeks pada operasi tulis","P1 = Elmasri, R., & Navathe, S. B. (2016). Fundamentals of Databa | P2 = Silberschatz, A., Korth, H. F., & Sudarshan, S. (2019). Data | P3 = Kimball, R., & Ross, M. (2013). The Data Warehouse Toolkit ( | P4 = Sadalage, P. J., & Fowler, M. (2012). NoSQL Distilled: A Bri | P5 = Kleppmann, M. (2017). Designing Data-Intensive Applications. | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3212,Teknologi Database,5/16,"Arsitektur terdistribusi, transparansi lokasi, fragmentasi horizontal dan vertikal, alokasi data","P1 = Elmasri, R., & Navathe, S. B. (2016). Fundamentals of Databa | P2 = Silberschatz, A., Korth, H. F., & Sudarshan, S. (2019). Data | P3 = Kimball, R., & Ross, M. (2013). The Data Warehouse Toolkit ( | P4 = Sadalage, P. J., & Fowler, M. (2012). NoSQL Distilled: A Bri | P5 = Kleppmann, M. (2017). Designing Data-Intensive Applications. | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3212,Teknologi Database,6/16,"Replikasi sinkron dan asinkron, two-phase commit, teorema CAP, eventual consistency","P1 = Elmasri, R., & Navathe, S. B. (2016). Fundamentals of Databa | P2 = Silberschatz, A., Korth, H. F., & Sudarshan, S. (2019). Data | P3 = Kimball, R., & Ross, M. (2013). The Data Warehouse Toolkit ( | P4 = Sadalage, P. J., & Fowler, M. (2012). NoSQL Distilled: A Bri | P5 = Kleppmann, M. (2017). Designing Data-Intensive Applications. | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3212,Teknologi Database,7/16,"Key-value, document, column-family, graph database, perbandingan dengan relasional, kriteria pemilihan","P1 = Elmasri, R., & Navathe, S. B. (2016). Fundamentals of Databa | P2 = Silberschatz, A., Korth, H. F., & Sudarshan, S. (2019). Data | P3 = Kimball, R., & Ross, M. (2013). The Data Warehouse Toolkit ( | P4 = Sadalage, P. J., & Fowler, M. (2012). NoSQL Distilled: A Bri | P5 = Kleppmann, M. (2017). Designing Data-Intensive Applications. | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3212,Teknologi Database,8/16,Materi Minggu 1-7,"P1 = Elmasri, R., & Navathe, S. B. (2016). Fundamentals of Databa | P2 = Silberschatz, A., Korth, H. F., & Sudarshan, S. (2019). Data | P3 = Kimball, R., & Ross, M. (2013). The Data Warehouse Toolkit ( | P4 = Sadalage, P. J., & Fowler, M. (2012). NoSQL Distilled: A Bri | P5 = Kleppmann, M. (2017). Designing Data-Intensive Applications. | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3212,Teknologi Database,9/16,"Karakteristik 5V, Hadoop, Spark, arsitektur lambda, posisi basis data dalam ekosistem Big Data","P1 = Elmasri, R., & Navathe, S. B. (2016). Fundamentals of Databa | P2 = Silberschatz, A., Korth, H. F., & Sudarshan, S. (2019). Data | P3 = Kimball, R., & Ross, M. (2013). The Data Warehouse Toolkit ( | P4 = Sadalage, P. J., & Fowler, M. (2012). NoSQL Distilled: A Bri | P5 = Kleppmann, M. (2017). Designing Data-Intensive Applications. | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3212,Teknologi Database,10/16,"DBaaS, model deployment cloud, elastisitas dan skalabilitas, data virtualization, federated query","P1 = Elmasri, R., & Navathe, S. B. (2016). Fundamentals of Databa | P2 = Silberschatz, A., Korth, H. F., & Sudarshan, S. (2019). Data | P3 = Kimball, R., & Ross, M. (2013). The Data Warehouse Toolkit ( | P4 = Sadalage, P. J., & Fowler, M. (2012). NoSQL Distilled: A Bri | P5 = Kleppmann, M. (2017). Designing Data-Intensive Applications. | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3212,Teknologi Database,11/16,"OLTP vs OLAP, arsitektur data warehouse, data mart, skema bintang dan snowflake, tabel fakta dan dimensi","P1 = Elmasri, R., & Navathe, S. B. (2016). Fundamentals of Databa | P2 = Silberschatz, A., Korth, H. F., & Sudarshan, S. (2019). Data | P3 = Kimball, R., & Ross, M. (2013). The Data Warehouse Toolkit ( | P4 = Sadalage, P. J., & Fowler, M. (2012). NoSQL Distilled: A Bri | P5 = Kleppmann, M. (2017). Designing Data-Intensive Applications. | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3212,Teknologi Database,12/16,"Extract, transform, load, staging area, pembersihan dan integrasi data, penjadwalan dan pemantauan ETL","P1 = Elmasri, R., & Navathe, S. B. (2016). Fundamentals of Databa | P2 = Silberschatz, A., Korth, H. F., & Sudarshan, S. (2019). Data | P3 = Kimball, R., & Ross, M. (2013). The Data Warehouse Toolkit ( | P4 = Sadalage, P. J., & Fowler, M. (2012). NoSQL Distilled: A Bri | P5 = Kleppmann, M. (2017). Designing Data-Intensive Applications. | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3212,Teknologi Database,13/16,"Role-based access control, privilege, enkripsi data at rest dan in transit, pencegahan SQL injection, audit log","P1 = Elmasri, R., & Navathe, S. B. (2016). Fundamentals of Databa | P2 = Silberschatz, A., Korth, H. F., & Sudarshan, S. (2019). Data | P3 = Kimball, R., & Ross, M. (2013). The Data Warehouse Toolkit ( | P4 = Sadalage, P. J., & Fowler, M. (2012). NoSQL Distilled: A Bri | P5 = Kleppmann, M. (2017). Designing Data-Intensive Applications. | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3212,Teknologi Database,14/16,"Strategi backup (full, incremental, differential), point-in-time recovery, pemantauan kinerja, kapasitas dan pemeliharaan","P1 = Elmasri, R., & Navathe, S. B. (2016). Fundamentals of Databa | P2 = Silberschatz, A., Korth, H. F., & Sudarshan, S. (2019). Data | P3 = Kimball, R., & Ross, M. (2013). The Data Warehouse Toolkit ( | P4 = Sadalage, P. J., & Fowler, M. (2012). NoSQL Distilled: A Bri | P5 = Kleppmann, M. (2017). Designing Data-Intensive Applications. | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3212,Teknologi Database,15/16,"Implementasi terintegrasi (SQL lanjutan, indeks, keamanan, data warehouse) menggunakan RDBMS dan tools modern","P1 = Elmasri, R., & Navathe, S. B. (2016). Fundamentals of Databa | P2 = Silberschatz, A., Korth, H. F., & Sudarshan, S. (2019). Data | P3 = Kimball, R., & Ross, M. (2013). The Data Warehouse Toolkit ( | P4 = Sadalage, P. J., & Fowler, M. (2012). NoSQL Distilled: A Bri | P5 = Kleppmann, M. (2017). Designing Data-Intensive Applications. | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3212,Teknologi Database,16/16,Materi Minggu 9-15,"P1 = Elmasri, R., & Navathe, S. B. (2016). Fundamentals of Databa | P2 = Silberschatz, A., Korth, H. F., & Sudarshan, S. (2019). Data | P3 = Kimball, R., & Ross, M. (2013). The Data Warehouse Toolkit ( | P4 = Sadalage, P. J., & Fowler, M. (2012). NoSQL Distilled: A Bri | P5 = Kleppmann, M. (2017). Designing Data-Intensive Applications. | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3213,Statistika dan Probabilitas,1/16,"Statistika deskriptif vs inferensial, jenis data, skala pengukuran","P1 = Walpole, R. E., Myers, R. H., Myers, S. L., & Ye, K. (2016). | P2 = Triola, M. F. (2018). Elementary statistics (13th ed.). Pear | P3 = Montgomery, D. C., & Runger, G. C. (2018). Applied statistic | P4 = Hasan, I. (2014). Pokok-pokok materi statistik 1 (statistik  | P5 = Nugroho, B. A. (2016). Strategi jitu memilih metode statisti | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3213,Statistika dan Probabilitas,2/16,"Distribusi frekuensi, grafik, diagram","P1 = Walpole, R. E., Myers, R. H., Myers, S. L., & Ye, K. (2016). | P2 = Triola, M. F. (2018). Elementary statistics (13th ed.). Pear | P3 = Montgomery, D. C., & Runger, G. C. (2018). Applied statistic | P4 = Hasan, I. (2014). Pokok-pokok materi statistik 1 (statistik  | P5 = Nugroho, B. A. (2016). Strategi jitu memilih metode statisti | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3213,Statistika dan Probabilitas,3/16,"Mean, median, modus, interpretasi","P1 = Walpole, R. E., Myers, R. H., Myers, S. L., & Ye, K. (2016). | P2 = Triola, M. F. (2018). Elementary statistics (13th ed.). Pear | P3 = Montgomery, D. C., & Runger, G. C. (2018). Applied statistic | P4 = Hasan, I. (2014). Pokok-pokok materi statistik 1 (statistik  | P5 = Nugroho, B. A. (2016). Strategi jitu memilih metode statisti | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3213,Statistika dan Probabilitas,4/16,"Varians, standar deviasi, range, interpretasi sebaran","P1 = Walpole, R. E., Myers, R. H., Myers, S. L., & Ye, K. (2016). | P2 = Triola, M. F. (2018). Elementary statistics (13th ed.). Pear | P3 = Montgomery, D. C., & Runger, G. C. (2018). Applied statistic | P4 = Hasan, I. (2014). Pokok-pokok materi statistik 1 (statistik  | P5 = Nugroho, B. A. (2016). Strategi jitu memilih metode statisti | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3213,Statistika dan Probabilitas,5/16,"Definisi probabilitas, kejadian saling lepas, bebas, bersyarat","P1 = Walpole, R. E., Myers, R. H., Myers, S. L., & Ye, K. (2016). | P2 = Triola, M. F. (2018). Elementary statistics (13th ed.). Pear | P3 = Montgomery, D. C., & Runger, G. C. (2018). Applied statistic | P4 = Hasan, I. (2014). Pokok-pokok materi statistik 1 (statistik  | P5 = Nugroho, B. A. (2016). Strategi jitu memilih metode statisti | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3213,Statistika dan Probabilitas,6/16,"Distribusi Binomial, Poisson, Normal, pendekatan normal","P1 = Walpole, R. E., Myers, R. H., Myers, S. L., & Ye, K. (2016). | P2 = Triola, M. F. (2018). Elementary statistics (13th ed.). Pear | P3 = Montgomery, D. C., & Runger, G. C. (2018). Applied statistic | P4 = Hasan, I. (2014). Pokok-pokok materi statistik 1 (statistik  | P5 = Nugroho, B. A. (2016). Strategi jitu memilih metode statisti | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3213,Statistika dan Probabilitas,7/16,"Populasi, sampel, sampling random, distribusi sampling, CLT","P1 = Walpole, R. E., Myers, R. H., Myers, S. L., & Ye, K. (2016). | P2 = Triola, M. F. (2018). Elementary statistics (13th ed.). Pear | P3 = Montgomery, D. C., & Runger, G. C. (2018). Applied statistic | P4 = Hasan, I. (2014). Pokok-pokok materi statistik 1 (statistik  | P5 = Nugroho, B. A. (2016). Strategi jitu memilih metode statisti | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3213,Statistika dan Probabilitas,8/16,Materi Minggu 1–7,"P1 = Walpole, R. E., Myers, R. H., Myers, S. L., & Ye, K. (2016). | P2 = Triola, M. F. (2018). Elementary statistics (13th ed.). Pear | P3 = Montgomery, D. C., & Runger, G. C. (2018). Applied statistic | P4 = Hasan, I. (2014). Pokok-pokok materi statistik 1 (statistik  | P5 = Nugroho, B. A. (2016). Strategi jitu memilih metode statisti | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3213,Statistika dan Probabilitas,9/16,"Estimasi titik, interval kepercayaan, margin of error","P1 = Walpole, R. E., Myers, R. H., Myers, S. L., & Ye, K. (2016). | P2 = Triola, M. F. (2018). Elementary statistics (13th ed.). Pear | P3 = Montgomery, D. C., & Runger, G. C. (2018). Applied statistic | P4 = Hasan, I. (2014). Pokok-pokok materi statistik 1 (statistik  | P5 = Nugroho, B. A. (2016). Strategi jitu memilih metode statisti | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3213,Statistika dan Probabilitas,10/16,"Hipotesis nol, alternatif, statistik uji, daerah kritis","P1 = Walpole, R. E., Myers, R. H., Myers, S. L., & Ye, K. (2016). | P2 = Triola, M. F. (2018). Elementary statistics (13th ed.). Pear | P3 = Montgomery, D. C., & Runger, G. C. (2018). Applied statistic | P4 = Hasan, I. (2014). Pokok-pokok materi statistik 1 (statistik  | P5 = Nugroho, B. A. (2016). Strategi jitu memilih metode statisti | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3213,Statistika dan Probabilitas,11/16,"Uji perbedaan dua rata-rata, asumsi, contoh kasus","P1 = Walpole, R. E., Myers, R. H., Myers, S. L., & Ye, K. (2016). | P2 = Triola, M. F. (2018). Elementary statistics (13th ed.). Pear | P3 = Montgomery, D. C., & Runger, G. C. (2018). Applied statistic | P4 = Hasan, I. (2014). Pokok-pokok materi statistik 1 (statistik  | P5 = Nugroho, B. A. (2016). Strategi jitu memilih metode statisti | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3213,Statistika dan Probabilitas,12/16,"Korelasi Pearson, uji signifikansi, korelasi rank","P1 = Walpole, R. E., Myers, R. H., Myers, S. L., & Ye, K. (2016). | P2 = Triola, M. F. (2018). Elementary statistics (13th ed.). Pear | P3 = Montgomery, D. C., & Runger, G. C. (2018). Applied statistic | P4 = Hasan, I. (2014). Pokok-pokok materi statistik 1 (statistik  | P5 = Nugroho, B. A. (2016). Strategi jitu memilih metode statisti | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3213,Statistika dan Probabilitas,13/16,"Model regresi, estimasi parameter, R-squared, uji F","P1 = Walpole, R. E., Myers, R. H., Myers, S. L., & Ye, K. (2016). | P2 = Triola, M. F. (2018). Elementary statistics (13th ed.). Pear | P3 = Montgomery, D. C., & Runger, G. C. (2018). Applied statistic | P4 = Hasan, I. (2014). Pokok-pokok materi statistik 1 (statistik  | P5 = Nugroho, B. A. (2016). Strategi jitu memilih metode statisti | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3213,Statistika dan Probabilitas,14/16,"Penggunaan Excel/SPSS untuk statistik deskriptif, uji hipotesis, regresi","P1 = Walpole, R. E., Myers, R. H., Myers, S. L., & Ye, K. (2016). | P2 = Triola, M. F. (2018). Elementary statistics (13th ed.). Pear | P3 = Montgomery, D. C., & Runger, G. C. (2018). Applied statistic | P4 = Hasan, I. (2014). Pokok-pokok materi statistik 1 (statistik  | P5 = Nugroho, B. A. (2016). Strategi jitu memilih metode statisti | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3213,Statistika dan Probabilitas,15/16,"Struktur laporan, tabel, grafik, kesimpulan","P1 = Walpole, R. E., Myers, R. H., Myers, S. L., & Ye, K. (2016). | P2 = Triola, M. F. (2018). Elementary statistics (13th ed.). Pear | P3 = Montgomery, D. C., & Runger, G. C. (2018). Applied statistic | P4 = Hasan, I. (2014). Pokok-pokok materi statistik 1 (statistik  | P5 = Nugroho, B. A. (2016). Strategi jitu memilih metode statisti | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3213,Statistika dan Probabilitas,16/16,"Seluruh materi (estimasi, uji hipotesis, korelasi, regresi, studi kasus)","P1 = Walpole, R. E., Myers, R. H., Myers, S. L., & Ye, K. (2016). | P2 = Triola, M. F. (2018). Elementary statistics (13th ed.). Pear | P3 = Montgomery, D. C., & Runger, G. C. (2018). Applied statistic | P4 = Hasan, I. (2014). Pokok-pokok materi statistik 1 (statistik  | P5 = Nugroho, B. A. (2016). Strategi jitu memilih metode statisti | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3215,Manajemen Layanan Teknologi Informasi,1/16,"Definisi ITSM, nilai bisnis, ITIL, ISO 20000, COBIT","P1 = AXELOS. (2019). ITIL Foundation: ITIL 4 Edition. The Station | P2 = van Bon, J., et al. (2018). ITIL 4: A Pocket Guide. Van Hare | P3 = Watts, S. (2019). ITIL 4: The complete guide to ITIL 4 and t | P4 = Kepner-Tregoe. (2020). Problem management: ITIL 4 best pract | P5 = ISO/IEC 20000-1:2018. Information technology — Service manag | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3215,Manajemen Layanan Teknologi Informasi,2/16,"ITIL v4, 4 dimensi, 34 praktik, prinsip guiding","P1 = AXELOS. (2019). ITIL Foundation: ITIL 4 Edition. The Station | P2 = van Bon, J., et al. (2018). ITIL 4: A Pocket Guide. Van Hare | P3 = Watts, S. (2019). ITIL 4: The complete guide to ITIL 4 and t | P4 = Kepner-Tregoe. (2020). Problem management: ITIL 4 best pract | P5 = ISO/IEC 20000-1:2018. Information technology — Service manag | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3215,Manajemen Layanan Teknologi Informasi,3/16,"Service lifecycle overview, value chain activities","P1 = AXELOS. (2019). ITIL Foundation: ITIL 4 Edition. The Station | P2 = van Bon, J., et al. (2018). ITIL 4: A Pocket Guide. Van Hare | P3 = Watts, S. (2019). ITIL 4: The complete guide to ITIL 4 and t | P4 = Kepner-Tregoe. (2020). Problem management: ITIL 4 best pract | P5 = ISO/IEC 20000-1:2018. Information technology — Service manag | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3215,Manajemen Layanan Teknologi Informasi,4/16,"Service strategy, value creation, service portfolio","P1 = AXELOS. (2019). ITIL Foundation: ITIL 4 Edition. The Station | P2 = van Bon, J., et al. (2018). ITIL 4: A Pocket Guide. Van Hare | P3 = Watts, S. (2019). ITIL 4: The complete guide to ITIL 4 and t | P4 = Kepner-Tregoe. (2020). Problem management: ITIL 4 best pract | P5 = ISO/IEC 20000-1:2018. Information technology — Service manag | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3215,Manajemen Layanan Teknologi Informasi,5/16,"Service design, SLM, capacity, availability, ITSCM, security, supplier","P1 = AXELOS. (2019). ITIL Foundation: ITIL 4 Edition. The Station | P2 = van Bon, J., et al. (2018). ITIL 4: A Pocket Guide. Van Hare | P3 = Watts, S. (2019). ITIL 4: The complete guide to ITIL 4 and t | P4 = Kepner-Tregoe. (2020). Problem management: ITIL 4 best pract | P5 = ISO/IEC 20000-1:2018. Information technology — Service manag | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3215,Manajemen Layanan Teknologi Informasi,6/16,"Change management, release, deployment, configuration management (CMDB)","P1 = AXELOS. (2019). ITIL Foundation: ITIL 4 Edition. The Station | P2 = van Bon, J., et al. (2018). ITIL 4: A Pocket Guide. Van Hare | P3 = Watts, S. (2019). ITIL 4: The complete guide to ITIL 4 and t | P4 = Kepner-Tregoe. (2020). Problem management: ITIL 4 best pract | P5 = ISO/IEC 20000-1:2018. Information technology — Service manag | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3215,Manajemen Layanan Teknologi Informasi,7/16,"Incident, problem, request, access management, event management","P1 = AXELOS. (2019). ITIL Foundation: ITIL 4 Edition. The Station | P2 = van Bon, J., et al. (2018). ITIL 4: A Pocket Guide. Van Hare | P3 = Watts, S. (2019). ITIL 4: The complete guide to ITIL 4 and t | P4 = Kepner-Tregoe. (2020). Problem management: ITIL 4 best pract | P5 = ISO/IEC 20000-1:2018. Information technology — Service manag | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3215,Manajemen Layanan Teknologi Informasi,8/16,Materi Minggu 1–7,"P1 = AXELOS. (2019). ITIL Foundation: ITIL 4 Edition. The Station | P2 = van Bon, J., et al. (2018). ITIL 4: A Pocket Guide. Van Hare | P3 = Watts, S. (2019). ITIL 4: The complete guide to ITIL 4 and t | P4 = Kepner-Tregoe. (2020). Problem management: ITIL 4 best pract | P5 = ISO/IEC 20000-1:2018. Information technology — Service manag | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3215,Manajemen Layanan Teknologi Informasi,9/16,"CSI, PDCA, metrics, dashboard, improvement","P1 = AXELOS. (2019). ITIL Foundation: ITIL 4 Edition. The Station | P2 = van Bon, J., et al. (2018). ITIL 4: A Pocket Guide. Van Hare | P3 = Watts, S. (2019). ITIL 4: The complete guide to ITIL 4 and t | P4 = Kepner-Tregoe. (2020). Problem management: ITIL 4 best pract | P5 = ISO/IEC 20000-1:2018. Information technology — Service manag | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3215,Manajemen Layanan Teknologi Informasi,10/16,"SLA, OLA, UC, vendor management, service review","P1 = AXELOS. (2019). ITIL Foundation: ITIL 4 Edition. The Station | P2 = van Bon, J., et al. (2018). ITIL 4: A Pocket Guide. Van Hare | P3 = Watts, S. (2019). ITIL 4: The complete guide to ITIL 4 and t | P4 = Kepner-Tregoe. (2020). Problem management: ITIL 4 best pract | P5 = ISO/IEC 20000-1:2018. Information technology — Service manag | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3215,Manajemen Layanan Teknologi Informasi,11/16,"Pemilihan kasus, identifikasi proses, pengumpulan data","P1 = AXELOS. (2019). ITIL Foundation: ITIL 4 Edition. The Station | P2 = van Bon, J., et al. (2018). ITIL 4: A Pocket Guide. Van Hare | P3 = Watts, S. (2019). ITIL 4: The complete guide to ITIL 4 and t | P4 = Kepner-Tregoe. (2020). Problem management: ITIL 4 best pract | P5 = ISO/IEC 20000-1:2018. Information technology — Service manag | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3215,Manajemen Layanan Teknologi Informasi,12/16,"Gap analysis, rekomendasi perbaikan","P1 = AXELOS. (2019). ITIL Foundation: ITIL 4 Edition. The Station | P2 = van Bon, J., et al. (2018). ITIL 4: A Pocket Guide. Van Hare | P3 = Watts, S. (2019). ITIL 4: The complete guide to ITIL 4 and t | P4 = Kepner-Tregoe. (2020). Problem management: ITIL 4 best pract | P5 = ISO/IEC 20000-1:2018. Information technology — Service manag | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3215,Manajemen Layanan Teknologi Informasi,13/16,"Struktur laporan, lampiran, daftar pustaka","P1 = AXELOS. (2019). ITIL Foundation: ITIL 4 Edition. The Station | P2 = van Bon, J., et al. (2018). ITIL 4: A Pocket Guide. Van Hare | P3 = Watts, S. (2019). ITIL 4: The complete guide to ITIL 4 and t | P4 = Kepner-Tregoe. (2020). Problem management: ITIL 4 best pract | P5 = ISO/IEC 20000-1:2018. Information technology — Service manag | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3215,Manajemen Layanan Teknologi Informasi,14/16,"Slide presentasi, demo, Q&A","P1 = AXELOS. (2019). ITIL Foundation: ITIL 4 Edition. The Station | P2 = van Bon, J., et al. (2018). ITIL 4: A Pocket Guide. Van Hare | P3 = Watts, S. (2019). ITIL 4: The complete guide to ITIL 4 and t | P4 = Kepner-Tregoe. (2020). Problem management: ITIL 4 best pract | P5 = ISO/IEC 20000-1:2018. Information technology — Service manag | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3215,Manajemen Layanan Teknologi Informasi,15/16,Presentasi hasil studi kasus,"P1 = AXELOS. (2019). ITIL Foundation: ITIL 4 Edition. The Station | P2 = van Bon, J., et al. (2018). ITIL 4: A Pocket Guide. Van Hare | P3 = Watts, S. (2019). ITIL 4: The complete guide to ITIL 4 and t | P4 = Kepner-Tregoe. (2020). Problem management: ITIL 4 best pract | P5 = ISO/IEC 20000-1:2018. Information technology — Service manag | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3215,Manajemen Layanan Teknologi Informasi,16/16,"Seluruh materi (SLA, CSI, studi kasus, service operation)","P1 = AXELOS. (2019). ITIL Foundation: ITIL 4 Edition. The Station | P2 = van Bon, J., et al. (2018). ITIL 4: A Pocket Guide. Van Hare | P3 = Watts, S. (2019). ITIL 4: The complete guide to ITIL 4 and t | P4 = Kepner-Tregoe. (2020). Problem management: ITIL 4 best pract | P5 = ISO/IEC 20000-1:2018. Information technology — Service manag | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3216,Financial Technology,1/16,"Definisi FinTech, perbedaan dengan bank tradisional, sejarah FinTech global dan Indonesia","P1 = Chishti, S., & Barberis, J. (2016). The FinTech Book: The Fi | P2 = Arner, D. W., Barberis, J. N., & Buckley, R. P. (2017). The  | P3 = Otoritas Jasa Keuangan. (2021). Roadmap Pengembangan FinTech | P4 = Narayanaswamy, R. (2019). Financial Technology: A Guide to t | P5 = Schueffel, P. (2017). The Concise FinTech Compendium. School | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3216,Financial Technology,2/16,"Ekosistem FinTech: startup, perbankan, teknologi, investor, regulator (OJK, BI, Kominfo)","P1 = Chishti, S., & Barberis, J. (2016). The FinTech Book: The Fi | P2 = Arner, D. W., Barberis, J. N., & Buckley, R. P. (2017). The  | P3 = Otoritas Jasa Keuangan. (2021). Roadmap Pengembangan FinTech | P4 = Narayanaswamy, R. (2019). Financial Technology: A Guide to t | P5 = Schueffel, P. (2017). The Concise FinTech Compendium. School | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3216,Financial Technology,3/16,"Dompet elektronik, QRIS (standar QR code), payment gateway (Midtrans, Xendit), biaya transaksi","P1 = Chishti, S., & Barberis, J. (2016). The FinTech Book: The Fi | P2 = Arner, D. W., Barberis, J. N., & Buckley, R. P. (2017). The  | P3 = Otoritas Jasa Keuangan. (2021). Roadmap Pengembangan FinTech | P4 = Narayanaswamy, R. (2019). Financial Technology: A Guide to t | P5 = Schueffel, P. (2017). The Concise FinTech Compendium. School | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3216,Financial Technology,4/16,"P2P lending (Modalku, Amartha), crowdfunding (KitaBisa, Kitabisa), resiko gagal bayar","P1 = Chishti, S., & Barberis, J. (2016). The FinTech Book: The Fi | P2 = Arner, D. W., Barberis, J. N., & Buckley, R. P. (2017). The  | P3 = Otoritas Jasa Keuangan. (2021). Roadmap Pengembangan FinTech | P4 = Narayanaswamy, R. (2019). Financial Technology: A Guide to t | P5 = Schueffel, P. (2017). The Concise FinTech Compendium. School | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
